,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind
0,2025-02-21 00:14:00+00:00,4.3088378906,21.6,2.5,21.0,25.0,1.0,1.9927692413
1,2025-02-21 00:29:00+00:00,4.3088378906,21.644444444444446,2.5,21.0,25.0,1.0,1.9927692413
2,2025-02-21 00:44:00+00:00,4.3088378906,21.7,3.2,21.0,25.0,1.0,1.9927692413
3,2025-02-21 01:00:00+00:00,4.3088378906,21.736363636363635,3.2,21.0,25.0,1.0,0.9919071198
4,2025-02-21 01:16:00+00:00,4.3088378906,21.78333333333333,3.2,21.0,25.0,1.0,0.9919071198
5,2025-02-21 01:32:00+00:00,4.3088378906,21.823076923076922,3.3,21.0,25.0,1.0,2.0108661652
6,2025-02-21 01:47:00+00:00,4.3088378906,21.857142857142858,3.3,21.0,25.0,1.0,2.0108661652
7,2025-02-21 02:02:00+00:00,4.3088378906,21.88,3.3,21.0,25.0,1.0,2.0108661652
8,2025-02-21 02:18:00+00:00,4.3088378906,21.853333333333335,3.3,21.0,25.0,1.0,2.0108661652
9,2025-02-21 02:35:00+00:00,4.3088378906,21.826666666666664,3.2,21.0,25.0,1.0,2.0108661652
10,2025-02-21 02:50:00+00:00,4.3088378906,21.8,3.2,21.0,25.0,0.0,2.0108661652
11,2025-02-21 03:05:00+00:00,4.3088378906,21.773333333333333,3.2,21.0,25.0,1.0,2.0108661652
12,2025-02-21 03:20:00+00:00,4.3088378906,21.826666666666664,3.2,21.0,25.0,1.0,2.0108661652
13,2025-02-21 03:35:00+00:00,4.3088378906,21.966666666666665,3.6,21.0,25.0,1.0,1.010093689
14,2025-02-21 03:50:00+00:00,4.3088378906,22.086666666666666,3.6,21.0,25.0,1.0,1.010093689
15,2025-02-21 04:06:00+00:00,4.3088378906,22.153333333333332,3.6,21.0,25.0,1.0,1.010093689
16,2025-02-21 04:21:00+00:00,4.3088378906,22.18,3.6,21.0,25.0,1.0,1.010093689
17,2025-02-21 04:37:00+00:00,4.3088378906,22.186666666666667,3.9,21.0,25.0,0.0,1.010093689
18,2025-02-21 04:52:00+00:00,4.3088378906,22.19333333333333,3.9,21.0,25.0,0.0,1.010093689
19,2025-02-21 05:08:00+00:00,4.3088378906,22.186666666666667,3.9,22.0,24.0,0.0,1.010093689
20,2025-02-21 05:24:00+00:00,4.3088378906,22.153333333333332,3.9,22.0,24.0,0.0,1.010093689
21,2025-02-21 05:39:00+00:00,4.3088378906,22.12,3.8,22.0,24.0,0.0,1.010093689
22,2025-02-21 05:54:00+00:00,4.3088378906,22.12,3.8,22.0,24.0,0.0,1.010093689
23,2025-02-21 06:09:00+00:00,4.3088378906,22.10666666666667,3.8,22.0,24.0,0.0,1.010093689
24,2025-02-21 06:24:00+00:00,4.3088378906,22.1,3.8,22.0,24.0,0.0,1.010093689
25,2025-02-21 06:39:00+00:00,4.3088378906,22.133333333333333,4.0,22.0,24.0,0.0,1.010093689
26,2025-02-21 06:54:00+00:00,4.3088378906,22.19333333333333,4.0,22.0,24.0,0.0,1.010093689
27,2025-02-21 07:09:00+00:00,4.3088378906,22.253333333333334,4.0,22.0,24.0,0.0,1.010093689
28,2025-02-21 07:27:00+00:00,8.3795166016,22.326666666666668,4.0,22.0,24.0,0.0,1.010093689
29,2025-02-21 07:42:00+00:00,10.3895263672,22.40666666666667,4.1,22.0,24.0,0.0,1.010093689
30,2025-02-21 07:59:00+00:00,14.4259033203,22.459999999999997,4.1,22.0,24.0,0.0,1.010093689
31,2025-02-21 08:16:00+00:00,14.4259033203,22.540000000000003,4.1,22.5,23.5,1.0,1.010093689
32,2025-02-21 08:32:00+00:00,18.4484863281,22.6,4.4,22.5,23.5,1.0,1.010093689
33,2025-02-21 08:47:00+00:00,26.8765869141,22.666666666666668,4.4,22.5,23.5,1.0,1.010093689
34,2025-02-21 09:02:00+00:00,39.7872314453,22.740000000000002,4.4,22.5,23.5,1.0,1.010093689
35,2025-02-21 09:17:00+00:00,37.5933837891,22.833333333333332,4.4,22.5,23.5,1.0,1.010093689
36,2025-02-21 09:33:00+00:00,35.4947509766,22.953333333333333,4.7,22.5,23.5,1.0,1.010093689
37,2025-02-21 09:48:00+00:00,37.5192871094,23.02,4.7,22.5,23.5,1.0,1.010093689
38,2025-02-21 10:03:00+00:00,38.4289550781,23.086666666666662,4.7,22.5,23.5,1.0,1.010093689
39,2025-02-21 10:19:00+00:00,46.999206543,23.160000000000004,4.7,22.5,23.5,1.0,1.010093689
40,2025-02-21 10:34:00+00:00,53.3677978516,23.21333333333333,4.8,22.5,23.5,1.0,1.010093689
41,2025-02-21 10:50:00+00:00,51.4776611328,23.220000000000002,4.8,22.5,23.5,1.0,1.010093689
42,2025-02-21 11:05:00+00:00,55.7528686523,23.24,4.8,22.5,23.5,1.0,1.010093689
43,2025-02-21 11:21:00+00:00,59.6564331055,23.259999999999998,4.8,22.5,23.5,1.0,1.010093689
44,2025-02-21 11:37:00+00:00,43.0725097656,23.3,5.4,22.5,23.5,1.0,1.010093689
45,2025-02-21 11:52:00+00:00,36.48828125,23.34,5.4,22.5,23.5,1.0,1.010093689
46,2025-02-21 12:07:00+00:00,36.48828125,23.35333333333333,5.4,22.5,23.5,1.0,1.010093689
47,2025-02-21 12:22:00+00:00,36.48828125,23.353333333333335,5.4,22.5,23.5,1.0,1.010093689
48,2025-02-21 12:37:00+00:00,30.3746337891,23.353333333333335,6.0,22.5,23.5,1.0,1.010093689
49,2025-02-21 12:52:00+00:00,28.2783203125,23.333333333333332,6.0,22.5,23.5,1.0,1.010093689
50,2025-02-21 13:07:00+00:00,26.2712402344,23.313333333333333,6.0,22.5,23.5,1.0,1.010093689
51,2025-02-21 13:22:00+00:00,30.3601074219,23.25333333333333,6.0,22.5,23.5,1.0,1.010093689
52,2025-02-21 13:37:00+00:00,36.6248779297,23.220000000000002,6.2,22.5,23.5,1.0,1.010093689
53,2025-02-21 13:53:00+00:00,28.2235107422,23.193333333333335,6.2,22.5,23.5,1.0,1.010093689
54,2025-02-21 14:08:00+00:00,19.9350585938,23.18,6.2,22.0,24.0,0.0,1.010093689
55,2025-02-21 14:23:00+00:00,15.8845214844,23.18,6.2,22.0,24.0,0.0,1.010093689
56,2025-02-21 14:38:00+00:00,11.8397216797,23.193333333333335,6.1,22.5,23.5,1.0,1.010093689
57,2025-02-21 14:53:00+00:00,11.8397216797,23.213333333333335,6.1,22.0,24.0,0.0,2.0172252655
58,2025-02-21 15:09:00+00:00,13.8397216797,23.253333333333334,6.1,22.0,24.0,0.0,3.026512146
59,2025-02-21 15:25:00+00:00,13.81640625,23.266666666666666,6.1,22.0,24.0,0.0,2.0144691467
60,2025-02-21 15:40:00+00:00,5.5369873047,23.266666666666666,5.9,22.0,24.0,0.0,2.0144691467
61,2025-02-21 15:55:00+00:00,5.5369873047,23.24666666666667,5.9,22.5,23.5,1.0,0.9935073853
62,2025-02-21 16:10:00+00:00,3.5181884766,23.313333333333333,5.9,21.0,25.0,1.0,0.9935073853
63,2025-02-21 16:26:00+00:00,3.5181884766,23.366666666666667,5.9,21.0,25.0,1.0,2.0062389374
64,2025-02-21 16:41:00+00:00,3.5181884766,23.37333333333333,5.4,21.0,25.0,1.0,2.0062389374
65,2025-02-21 16:56:00+00:00,3.5181884766,23.373333333333335,5.4,21.0,25.0,1.0,2.0062389374
66,2025-02-21 17:11:00+00:00,3.5181884766,23.360000000000003,5.4,21.0,25.0,1.0,0.9953308105
67,2025-02-21 17:26:00+00:00,3.5181884766,23.38,5.4,21.0,25.0,1.0,0.9953308105
68,2025-02-21 17:42:00+00:00,3.5181884766,23.37333333333333,5.6,21.0,25.0,1.0,0.9953308105
69,2025-02-21 17:57:00+00:00,3.5181884766,23.346666666666668,5.6,21.0,25.0,1.0,0.9953308105
70,2025-02-21 18:12:00+00:00,3.5181884766,23.333333333333332,5.6,21.0,25.0,1.0,2.0051860809
71,2025-02-21 18:27:00+00:00,3.5181884766,23.293333333333333,5.6,21.0,25.0,1.0,2.0051860809
72,2025-02-21 18:42:00+00:00,3.5181884766,23.24,5.7,21.0,25.0,1.0,4.0704250336
73,2025-02-21 18:58:00+00:00,3.5181884766,23.153333333333332,5.7,21.0,25.0,1.0,2.0266990662
74,2025-02-21 19:13:00+00:00,3.5181884766,23.086666666666666,5.7,21.0,25.0,1.0,2.0266990662
75,2025-02-21 19:29:00+00:00,3.5181884766,23.09333333333333,5.7,21.0,25.0,1.0,1.017616272
76,2025-02-21 19:44:00+00:00,3.5181884766,23.046666666666667,5.7,21.0,25.0,1.0,1.017616272
77,2025-02-21 19:59:00+00:00,3.5181884766,22.939999999999998,5.7,21.0,25.0,1.0,1.017616272
78,2025-02-21 20:15:00+00:00,3.5181884766,22.839999999999996,5.7,21.0,25.0,1.0,1.017616272
79,2025-02-21 20:30:00+00:00,3.5181884766,22.793333333333337,5.7,21.0,25.0,1.0,1.017616272
80,2025-02-21 20:46:00+00:00,3.5181884766,22.753333333333334,5.7,21.0,25.0,1.0,1.017616272
81,2025-02-21 21:01:00+00:00,3.5181884766,22.74,5.7,21.0,25.0,1.0,1.017616272
82,2025-02-21 21:16:00+00:00,3.5181884766,22.68,5.7,21.0,25.0,1.0,1.017616272
83,2025-02-21 21:32:00+00:00,3.5181884766,22.64666666666667,6.0,21.0,25.0,1.0,1.017616272
84,2025-02-21 21:47:00+00:00,3.5181884766,22.613333333333333,6.0,21.0,25.0,1.0,1.017616272
85,2025-02-21 22:02:00+00:00,3.5181884766,22.540000000000003,6.0,21.0,25.0,0.0,1.017616272
86,2025-02-21 22:17:00+00:00,3.5181884766,22.521428571428572,6.0,21.0,25.0,0.0,1.017616272
87,2025-02-21 22:33:00+00:00,3.5181884766,22.50769230769231,6.4,21.0,25.0,0.0,1.017616272
88,2025-02-21 22:48:00+00:00,3.5181884766,22.5,6.4,21.0,25.0,0.0,1.017616272
89,2025-02-21 23:05:00+00:00,3.5181884766,22.472727272727273,6.4,21.0,25.0,0.0,1.017616272
90,2025-02-21 23:20:00+00:00,3.5181884766,22.330000000000002,6.4,21.0,25.0,0.0,1.017616272
91,2025-02-21 23:36:00+00:00,3.5181884766,22.27777777777778,5.9,21.0,25.0,0.0,2.0231437683
92,2025-02-21 23:51:00+00:00,3.5181884766,22.2375,5.9,21.0,25.0,0.0,1.0050582886
