,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind
0,2025-01-23 00:00:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.2035226822,2.936290741
1,2025-01-23 00:01:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1959629059,2.936290741
2,2025-01-23 00:02:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1818284988,2.936290741
3,2025-01-23 00:03:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1468572617,2.936290741
4,2025-01-23 00:04:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1939096451,2.936290741
5,2025-01-23 00:05:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1676740646,2.936290741
6,2025-01-23 00:06:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1813316345,2.936290741
7,2025-01-23 00:07:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1501092911,2.936290741
8,2025-01-23 00:08:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1330318451,2.936290741
9,2025-01-23 00:09:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1295232773,2.936290741
10,2025-01-23 00:10:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.2194328308,2.936290741
11,2025-01-23 00:11:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.2081871033,2.936290741
12,2025-01-23 00:12:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1798477173,2.936290741
13,2025-01-23 00:13:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.147028923,2.936290741
14,2025-01-23 00:14:00+00:00,3.8699951172,21.6,2.4,20.0,24.0,8.1275663376,1.9347629547
15,2025-01-23 00:15:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.2054786682,1.9347629547
16,2025-01-23 00:16:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1806640625,1.9347629547
17,2025-01-23 00:17:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1738138199,1.9347629547
18,2025-01-23 00:18:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1625595093,1.9347629547
19,2025-01-23 00:19:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1612234116,1.9347629547
20,2025-01-23 00:20:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1769990921,1.9347629547
21,2025-01-23 00:21:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.238899231,1.9347629547
22,2025-01-23 00:22:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.232998848,1.9347629547
23,2025-01-23 00:23:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1796350479,1.9347629547
24,2025-01-23 00:24:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1653261185,1.9347629547
25,2025-01-23 00:25:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1531400681,1.9347629547
26,2025-01-23 00:26:00+00:00,3.8699951172,21.6,2.4,20.0,24.0,8.1702814102,2.9561424255
27,2025-01-23 00:27:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1717042923,2.9561424255
28,2025-01-23 00:28:00+00:00,3.8699951172,21.4,2.4,20.0,24.0,8.1529111862,2.9561424255
29,2025-01-23 00:29:00+00:00,3.8699951172,21.5,2.4,20.0,24.0,8.1576089859,2.9561424255
30,2025-01-23 00:30:00+00:00,3.8699951172,21.6,2.6,20.0,24.0,8.1612701416,2.9561424255
31,2025-01-23 00:31:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1886205673,2.9561424255
32,2025-01-23 00:32:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.22813797,2.9561424255
33,2025-01-23 00:33:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.2158946991,2.9561424255
34,2025-01-23 00:34:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1897640228,2.9561424255
35,2025-01-23 00:35:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1651029587,2.9561424255
36,2025-01-23 00:36:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1753149033,2.9561424255
37,2025-01-23 00:37:00+00:00,3.8699951172,21.3,2.6,20.0,24.0,8.2344913483,2.9561424255
38,2025-01-23 00:38:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1928548813,2.9561424255
39,2025-01-23 00:39:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1768865585,2.9561424255
40,2025-01-23 00:40:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1772737503,2.9561424255
41,2025-01-23 00:41:00+00:00,3.8699951172,21.6,2.6,20.0,24.0,8.1881008148,2.9561424255
42,2025-01-23 00:42:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2839279175,2.9561424255
43,2025-01-23 00:43:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.2372303009,2.9561424255
44,2025-01-23 00:44:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1871929169,2.9561424255
45,2025-01-23 00:45:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.166765213,2.9561424255
46,2025-01-23 00:46:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2646551132,2.9561424255
47,2025-01-23 00:47:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2504367828,2.9561424255
48,2025-01-23 00:48:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.3130722046,2.9561424255
49,2025-01-23 00:49:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2526760101,2.9561424255
50,2025-01-23 00:50:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1946840286,2.9561424255
51,2025-01-23 00:51:00+00:00,3.8699951172,21.6,2.6,20.0,24.0,8.1721963882,2.9561424255
52,2025-01-23 00:52:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2033090591,2.9561424255
53,2025-01-23 00:53:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1862487793,2.9561424255
54,2025-01-23 00:54:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1840362549,2.9561424255
55,2025-01-23 00:55:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1523389816,2.9561424255
56,2025-01-23 00:56:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1331071854,2.9561424255
57,2025-01-23 00:57:00+00:00,3.8699951172,21.6,2.6,20.0,24.0,8.170337677,2.9561424255
58,2025-01-23 00:58:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.205288887,2.9561424255
59,2025-01-23 00:59:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2776231766,2.9561424255
60,2025-01-23 01:00:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.2333917618,2.9561424255
61,2025-01-23 01:01:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1816654205,2.9561424255
62,2025-01-23 01:02:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1896266937,2.9561424255
63,2025-01-23 01:03:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1990261078,2.9561424255
64,2025-01-23 01:04:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1860656738,2.9561424255
65,2025-01-23 01:05:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1646900177,2.9561424255
66,2025-01-23 01:06:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1396226883,2.9561424255
67,2025-01-23 01:07:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1663131714,2.9561424255
68,2025-01-23 01:08:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1620445251,2.9561424255
69,2025-01-23 01:09:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.2336587906,2.9561424255
70,2025-01-23 01:10:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1861505508,2.9561424255
71,2025-01-23 01:11:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1568756104,2.9561424255
72,2025-01-23 01:12:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1391582489,2.9561424255
73,2025-01-23 01:13:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1426687241,2.9561424255
74,2025-01-23 01:14:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1648445129,2.9561424255
75,2025-01-23 01:15:00+00:00,3.8699951172,21.5,2.6,20.0,24.0,8.1489582062,2.9561424255
76,2025-01-23 01:16:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1448688507,1.9300956726
77,2025-01-23 01:17:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1491518021,1.9300956726
78,2025-01-23 01:18:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1744327545,1.9300956726
79,2025-01-23 01:19:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1732978821,1.9300956726
80,2025-01-23 01:20:00+00:00,3.8699951172,21.6,2.6,20.0,24.0,8.1946935654,1.9300956726
81,2025-01-23 01:21:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1604003906,1.9300956726
82,2025-01-23 01:22:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1318435669,1.9300956726
83,2025-01-23 01:23:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.2377004623,2.9362182617
84,2025-01-23 01:24:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.1888589859,2.9362182617
85,2025-01-23 01:25:00+00:00,3.8699951172,21.4,2.6,20.0,24.0,8.176117897,2.9362182617
