,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind
0,2025-03-15 00:00:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.677877903,1.8372955322
1,2025-03-15 00:01:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.665099144,1.8372955322
2,2025-03-15 00:02:00+00:00,3.3529052734,22.9,-2.1,19.0,23.0,6.6862859726,1.8372955322
3,2025-03-15 00:03:00+00:00,3.3529052734,22.9,-2.1,19.0,23.0,6.7289662361,1.8372955322
4,2025-03-15 00:04:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.746114254,1.8372955322
5,2025-03-15 00:05:00+00:00,3.3529052734,22.9,-2.1,19.0,23.0,6.6753292084,1.8372955322
6,2025-03-15 00:07:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6201972961,1.8372955322
7,2025-03-15 00:08:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6456198692,1.8372955322
8,2025-03-15 00:09:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6742229462000005,1.8372955322
9,2025-03-15 00:10:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6713914871,0.8235740662000001
10,2025-03-15 00:11:00+00:00,3.3529052734,22.9,-2.1,19.0,23.0,6.6565523148,0.8235740662000001
11,2025-03-15 00:12:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6498851776,0.8235740662000001
12,2025-03-15 00:13:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6460866928,0.8235740662000001
13,2025-03-15 00:14:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.7127666473000005,0.8235740662000001
14,2025-03-15 00:15:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7144470215,0.8235740662000001
15,2025-03-15 00:16:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6654677391,1.8352851868
16,2025-03-15 00:17:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6464409828,1.8352851868
17,2025-03-15 00:18:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6337280273,1.8352851868
18,2025-03-15 00:19:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6871261597,1.8352851868
19,2025-03-15 00:20:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7588276863,1.8352851868
20,2025-03-15 00:21:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.7675700188,1.8352851868
21,2025-03-15 00:22:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.7113466263,1.8352851868
22,2025-03-15 00:23:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6800947189,1.8352851868
23,2025-03-15 00:24:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6841835976,1.8352851868
24,2025-03-15 00:25:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7294225693000005,1.8352851868
25,2025-03-15 00:26:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7319312096,1.8352851868
26,2025-03-15 00:27:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6848883629,1.8352851868
27,2025-03-15 00:28:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.655213356,1.8352851868
28,2025-03-15 00:29:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6706204414,1.8352851868
29,2025-03-15 00:30:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6927232742000005,0.8197021484
30,2025-03-15 00:31:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6542825699,0.8197021484
31,2025-03-15 00:32:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6638436317,0.8197021484
32,2025-03-15 00:33:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6655025482,0.8197021484
33,2025-03-15 00:34:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6915607452,0.8197021484
34,2025-03-15 00:35:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.7032594681,0.8197021484
35,2025-03-15 00:36:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.7144961357,0.8197021484
36,2025-03-15 00:37:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6836152077,0.8197021484
37,2025-03-15 00:38:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6747393608,0.8197021484
38,2025-03-15 00:39:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6488752365,0.8197021484
39,2025-03-15 00:40:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7085399628,0.8197021484
40,2025-03-15 00:41:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6685910225,0.8197021484
41,2025-03-15 00:42:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6601128578,0.8197021484
42,2025-03-15 00:43:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6356492043,0.8197021484
43,2025-03-15 00:44:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6341810226,0.8197021484
44,2025-03-15 00:45:00+00:00,3.3529052734,22.8,-2.1,19.0,23.0,6.6503186226,0.8197021484
45,2025-03-15 00:46:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6414637566,0.8197021484
46,2025-03-15 00:47:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6577138901,0.8197021484
47,2025-03-15 00:48:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6415052414,0.8197021484
48,2025-03-15 00:49:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6369776726000005,0.8197021484
49,2025-03-15 00:50:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6401643753,0.8197021484
50,2025-03-15 00:51:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6855487823,0.8197021484
51,2025-03-15 00:52:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7176566124,0.8197021484
52,2025-03-15 00:53:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.7068281174,0.8197021484
53,2025-03-15 00:54:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6977205276,0.8197021484
54,2025-03-15 00:55:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.680809021,0.8197021484
55,2025-03-15 00:56:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6906166077,0.8197021484
56,2025-03-15 00:57:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7041935921,0.8197021484
57,2025-03-15 00:58:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6858735085,0.8197021484
58,2025-03-15 00:59:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.6618537903,0.8197021484
59,2025-03-15 01:00:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6309390068,0.8197021484
60,2025-03-15 01:01:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6395010948,0.8197021484
61,2025-03-15 01:02:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6338014603,0.8197021484
62,2025-03-15 01:03:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6787605286,0.8197021484
63,2025-03-15 01:04:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6838855743,0.8197021484
64,2025-03-15 01:05:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6686267853,0.8197021484
65,2025-03-15 01:06:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7029733658,0.8197021484
66,2025-03-15 01:07:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6950893402,0.8197021484
67,2025-03-15 01:08:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6943917274,0.8197021484
68,2025-03-15 01:09:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6798977852,0.8197021484
69,2025-03-15 01:10:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.6435160637,0.8197021484
70,2025-03-15 01:11:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.614900589,0.8197021484
71,2025-03-15 01:12:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6528511047,0.8197021484
72,2025-03-15 01:13:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.7258429527,0.8197021484
73,2025-03-15 01:14:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6767416,0.8197021484
74,2025-03-15 01:15:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6370134354,0.8197021484
75,2025-03-15 01:16:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6264743805,0.8197021484
76,2025-03-15 01:17:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.6105179787,0.8197021484
77,2025-03-15 01:18:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6502833366,0.8197021484
78,2025-03-15 01:19:00+00:00,3.3529052734,22.7,-2.1,19.0,23.0,6.7223448753,0.8197021484
79,2025-03-15 01:20:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6623740196,0.8197021484
80,2025-03-15 01:21:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.6475663185,0.8197021484
81,2025-03-15 01:22:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.6388168335,0.8197021484
82,2025-03-15 01:23:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.7627420425,0.8197021484
83,2025-03-15 01:24:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.7165856361,0.8197021484
84,2025-03-15 01:25:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6873631477,0.8197021484
85,2025-03-15 01:26:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6550664902,0.8197021484
86,2025-03-15 01:27:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.6596360207,0.8197021484
87,2025-03-15 01:28:00+00:00,3.3529052734,22.5,-2.1,19.0,23.0,6.6711440086,0.8197021484
88,2025-03-15 01:29:00+00:00,3.3529052734,22.6,-2.1,19.0,23.0,6.7337822914,0.8197021484
89,2025-03-15 01:30:00+00:00,3.3529052734,22.7,-2.2,19.0,23.0,6.7096056938,0.8197021484
90,2025-03-15 01:31:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6798634529,0.8197021484
91,2025-03-15 01:32:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6456599236,0.8197021484
92,2025-03-15 01:33:00+00:00,3.3529052734,22.6,-2.2,19.0,23.0,6.679254055,0.8197021484
93,2025-03-15 01:34:00+00:00,3.3529052734,22.7,-2.2,19.0,23.0,6.6812815666,0.8197021484
94,2025-03-15 01:35:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.6879115105,0.8197021484
95,2025-03-15 01:36:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6607918739,0.8197021484
96,2025-03-15 01:37:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6180119514,0.8197021484
97,2025-03-15 01:38:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6323013306,0.8197021484
98,2025-03-15 01:39:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6304659843,0.8197021484
99,2025-03-15 01:40:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6521062851,0.8197021484
100,2025-03-15 01:41:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6485266685,1.8298206329
101,2025-03-15 01:42:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.608953476,1.8298206329
102,2025-03-15 01:43:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6043577194,1.8298206329
103,2025-03-15 01:44:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.6457128525,1.8298206329
104,2025-03-15 01:45:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.6381406784,1.8298206329
105,2025-03-15 01:46:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.7144327164,1.8298206329
106,2025-03-15 01:47:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.6786360741,1.8298206329
107,2025-03-15 01:48:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.6312322617,2.8305168152
108,2025-03-15 01:49:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6693162918,2.8305168152
109,2025-03-15 01:50:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6855487823,2.8305168152
110,2025-03-15 01:51:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6899447441,2.8305168152
111,2025-03-15 01:52:00+00:00,3.3529052734,22.6,-2.2,19.0,23.0,6.6785006523,3.9150066376
112,2025-03-15 01:53:00+00:00,3.3529052734,22.6,-2.2,19.0,23.0,6.6594276428,3.9150066376
113,2025-03-15 01:54:00+00:00,3.3529052734,22.7,-2.2,19.0,23.0,6.6670484543,3.9150066376
114,2025-03-15 01:55:00+00:00,3.3529052734,22.4,-2.2,19.0,23.0,6.7081494331,3.9150066376
115,2025-03-15 01:56:00+00:00,3.3529052734,22.5,-2.2,19.0,23.0,6.6930265427,3.9150066376
