,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux
0,2024-12-16 00:14:00+00:00,3.5024414062,21.125,10.7,20.5,24.5,2.1655433178
1,2024-12-16 00:29:00+00:00,3.5024414062,21.155555555555555,10.7,20.5,24.5,2.1945195198
2,2024-12-16 00:44:00+00:00,3.5024414062,21.16,9.2,20.5,24.5,2.1136214733
3,2024-12-16 00:59:00+00:00,3.5024414062,21.145454545454545,9.2,20.5,24.5,2.2017803192
4,2024-12-16 01:14:00+00:00,3.5024414062,21.141666666666666,9.2,20.5,24.5,2.1485249996
5,2024-12-16 01:29:00+00:00,3.5024414062,21.138461538461538,9.2,20.5,24.5,2.1576316357
6,2024-12-16 01:44:00+00:00,3.5024414062,21.135714285714283,8.6,20.5,24.5,2.1304616928
7,2024-12-16 01:59:00+00:00,3.5024414062,21.126666666666665,8.6,20.5,24.5,2.1889841557
8,2024-12-16 02:16:00+00:00,3.5024414062,21.14666666666667,8.6,20.5,24.5,2.0999093056
9,2024-12-16 02:31:00+00:00,3.5024414062,21.160000000000004,8.7,20.5,24.5,8.735455513
10,2024-12-16 02:46:00+00:00,3.5024414062,21.173333333333336,8.7,20.5,24.5,8.665553093
11,2024-12-16 03:02:00+00:00,3.5024414062,21.186666666666667,8.7,20.5,24.5,7.8933639526
12,2024-12-16 03:17:00+00:00,3.5024414062,21.2,8.7,20.5,24.5,2.4676856995
13,2024-12-16 03:32:00+00:00,3.5024414062,21.19333333333333,8.5,20.5,24.5,2.1673967838
14,2024-12-16 03:47:00+00:00,3.5024414062,21.193333333333335,8.5,20.5,24.5,2.225818634
15,2024-12-16 04:02:00+00:00,3.5024414062,21.206666666666667,8.5,20.5,24.5,2.2729530334
16,2024-12-16 04:17:00+00:00,3.5024414062,21.213333333333335,8.5,20.5,24.5,4.654238224
17,2024-12-16 04:32:00+00:00,3.5024414062,21.233333333333334,8.0,20.5,24.5,6.7432355881
18,2024-12-16 04:47:00+00:00,3.5024414062,21.226666666666667,8.0,20.5,24.5,6.755027771
19,2024-12-16 05:03:00+00:00,3.5024414062,21.28666666666667,8.0,21.5,23.5,6.7536706924
20,2024-12-16 05:18:00+00:00,3.5024414062,21.346666666666668,8.0,21.5,23.5,6.5593810081
21,2024-12-16 05:33:00+00:00,3.5024414062,21.413333333333338,7.9,21.5,23.5,6.6865649223
22,2024-12-16 05:48:00+00:00,3.5024414062,21.493333333333336,7.9,21.5,23.5,6.877269268
23,2024-12-16 06:04:00+00:00,3.5024414062,21.55333333333333,7.9,21.5,23.5,7.0885987282
24,2024-12-16 06:19:00+00:00,3.5024414062,21.62,7.9,21.5,23.5,9.1358175278
25,2024-12-16 06:35:00+00:00,3.5024414062,21.686666666666667,7.9,22.0,23.0,48.0874023438
26,2024-12-16 06:50:00+00:00,3.5024414062,21.746666666666666,7.9,22.0,23.0,79.0742416382
27,2024-12-16 07:05:00+00:00,3.5024414062,21.8,7.9,22.0,23.0,78.8747177124
28,2024-12-16 07:20:00+00:00,3.5024414062,21.853333333333335,7.9,22.0,23.0,79.187171936
29,2024-12-16 07:35:00+00:00,3.5024414062,21.89333333333333,8.1,22.0,23.0,80.8724136353
30,2024-12-16 07:50:00+00:00,3.5024414062,21.933333333333334,8.1,22.0,23.0,82.8120040894
31,2024-12-16 08:05:00+00:00,3.5024414062,21.993333333333332,8.1,22.0,23.0,81.8495330811
32,2024-12-16 08:20:00+00:00,9.6198730469,22.04,8.1,22.0,23.0,85.5830230713
33,2024-12-16 08:35:00+00:00,17.9431152344,22.133333333333333,8.3,22.0,23.0,88.3134307861
34,2024-12-16 08:50:00+00:00,24.0650634766,22.146666666666665,8.3,22.0,23.0,89.2258148193
35,2024-12-16 09:06:00+00:00,28.2752685547,22.16,8.3,22.0,23.0,88.8088684082
36,2024-12-16 09:21:00+00:00,28.2752685547,22.16,8.3,21.5,23.5,100.8003311157
37,2024-12-16 09:36:00+00:00,32.3367919922,22.146666666666665,8.4,22.0,23.0,110.6671447754
38,2024-12-16 09:52:00+00:00,38.888671875,22.14666666666667,8.4,22.0,23.0,110.9540176392
39,2024-12-16 10:07:00+00:00,47.2046508789,22.139999999999997,8.4,22.0,23.0,115.1428527832
40,2024-12-16 10:23:00+00:00,55.5944213867,22.139999999999997,8.4,22.0,23.0,117.4589233398
41,2024-12-16 10:38:00+00:00,63.8194580078,22.160000000000004,8.5,22.0,23.0,123.579788208
42,2024-12-16 10:53:00+00:00,68.1539306641,22.153333333333332,8.5,22.0,23.0,122.4795150757
43,2024-12-16 11:09:00+00:00,86.5277099609,22.153333333333332,8.5,21.5,23.5,81.7268447876
44,2024-12-16 11:24:00+00:00,84.5712280273,22.153333333333332,8.5,21.5,23.5,100.1001815796
45,2024-12-16 11:39:00+00:00,73.6784667969,22.119999999999997,8.4,22.0,23.0,387.8338623047
46,2024-12-16 11:54:00+00:00,72.9741210938,22.086666666666666,8.4,22.0,23.0,419.4612426758
47,2024-12-16 12:09:00+00:00,53.702331543,22.066666666666666,8.4,22.0,23.0,110.7646713257
48,2024-12-16 12:24:00+00:00,47.4400024414,22.033333333333335,8.4,22.0,23.0,43.3119125366
49,2024-12-16 12:39:00+00:00,41.2331542969,22.013333333333332,8.5,22.0,23.0,22.7870559692
50,2024-12-16 12:54:00+00:00,30.8074951172,21.986666666666668,8.5,21.5,23.5,18.8014850616
