# time,room_temp
25.94656154618193,21.02982495757403
26,21.03017666960318
26.09465615461819,21.03077197926853
26.18931230923639,21.03136726755262
26.28396846385458,21.03196253445622
26.37862461847277,21.0325577799801
26.47328077309096,21.03315300412502
26.56793692770916,21.03374820689176
26.66259308232735,21.03434338828107
26.75724923694554,21.03493854829374
26.85190539156373,21.03553368693052
26.94656154618193,21.03612880419218
27,21.03646476759805
27.09465615461819,21.03703276772959
27.18931230923639,21.03760074746073
27.28396846385458,21.0381687067922
27.37862461847277,21.03873664572473
27.47328077309096,21.03930456425906
27.56793692770916,21.03987246239591
27.66259308232735,21.04044034013602
27.75724923694554,21.04100819748012
27.85190539156373,21.04157603442895
27.94656154618193,21.04214385098323
28,21.04246440223552
28.09465615461819,21.04300566177544
28.18931230923639,21.04354690187537
28.28396846385458,21.04408812253602
28.37862461847277,21.04462932375808
28.47328077309096,21.04517050554226
28.56793692770916,21.04571166788924
28.66259308232735,21.04625281079973
28.75724923694554,21.04679393427443
28.85190539156373,21.04733503831402
28.94656154618193,21.04787612291922
29,21.04818158310083
29.09465615461819,21.0486966470322
29.18931230923639,21.04921169246444
29.28396846385458,21.0497267193982
29.37862461847277,21.05024172783415
29.47328077309096,21.05075671777296
29.56793692770916,21.05127168921529
29.66259308232735,21.05178664216181
29.75724923694554,21.05230157661317
29.85190539156373,21.05281649257005
30,21.05362206670559
30.09465615461819,21.05411142641675
30.18931230923639,21.05460076855198
30.28396846385458,21.05509009311189
30.37862461847277,21.05557940009713
30.47328077309096,21.05606868950833
30.56793692770916,21.05655796134611
30.66259308232735,21.0570472156111
30.75724923694554,21.05753645230395
30.85190539156373,21.05802567142527
31,21.05879104345441
31.09465615461819,21.05925522714533
31.18931230923639,21.05971939416454
31.28396846385458,21.06018354451263
31.37862461847277,21.06064767819021
31.47328077309096,21.06111179519787
31.56793692770916,21.06157589553622
31.66259308232735,21.06203997920584
31.75724923694554,21.06250404620735
31.85190539156373,21.06296809654133
32,21.06369409258332
32.09465615461819,21.06413358965875
32.18931230923639,21.06457307094912
32.28396846385458,21.06501253645499
32.37862461847277,21.06545198617694
32.47328077309096,21.06589142011552
32.56793692770916,21.06633083827131
32.66259308232735,21.06677024064487
32.75724923694554,21.06720962723677
32.85190539156373,21.06764899804757
33,21.06833638354489
33.09465615461819,21.06875172520744
33.18931230923639,21.0691670519525
33.28396846385458,21.06958236378061
33.37862461847277,21.06999766069229
33.47328077309096,21.07041294268809
33.56793692770916,21.07082820976854
33.66259308232735,21.07124346193418
33.75724923694554,21.07165869918553
33.85190539156373,21.07207392152315
34,21.07272352729126
34.09465615461819,21.07311525802547
34.18931230923639,21.07350697469019
34.28396846385458,21.07389867728595
34.37862461847277,21.07429036581323
34.47328077309096,21.07468204027256
34.56793692770916,21.07507370066442
34.66259308232735,21.07546534698934
34.75724923694554,21.07585697924781
34.85190539156373,21.07624859744034
35,21.076861275068
35.09465615461819,21.07722981045507
35.18931230923639,21.07759833260574
35.28396846385458,21.0779668415205
35.37862461847277,21.07833533719982
35.47328077309096,21.07870381964418
35.56793692770916,21.07907228885405
35.66259308232735,21.0794407448299
35.75724923694554,21.07980918757222
35.85190539156373,21.08017761708148
36,21.08075401654913
36.09465615461819,21.08109976151435
36.18931230923639,21.08144549406172
36.28396846385458,21.08179121419169
36.37862461847277,21.08213692190471
36.47328077309096,21.08248261720122
36.56793692770916,21.08282830008168
36.66259308232735,21.08317397054651
36.75724923694554,21.08351962859619
36.85190539156373,21.08386527423114
37,21.08440602885305
37.09465615461819,21.08472941787745
37.18931230923639,21.08505279528696
37.28396846385458,21.08537616108197
37.37862461847277,21.08569951526292
37.47328077309096,21.08602285783021
37.56793692770916,21.08634618878427
37.66259308232735,21.08666950812551
37.75724923694554,21.08699281585436
37.85190539156373,21.08731611197121
38,21.08782190128766
38.09465615461819,21.08812348984301
38.18931230923639,21.08842506756643
38.28396846385458,21.08872663445834
38.37862461847277,21.0890281905191
38.47328077309096,21.08932973574912
38.56793692770916,21.08963127014879
38.66259308232735,21.08993279371848
38.75724923694554,21.09023430645859
38.85190539156373,21.09053580836952
39,21.09100750115358
39.18931230923639,21.09156787020833
39.37862461847277,21.09212819901116
39.56793692770916,21.09268848756496
39.75724923694554,21.09324873587261
39.94656154618193,21.09380894393701
40,21.09396706910115
40.18931230923639,21.09448551447976
40.37862461847277,21.09500392261787
40.56793692770916,21.09552229351815
40.75724923694554,21.09604062718329
40.94656154618193,21.09655892361594
41,21.09670521874036
41.18931230923639,21.09718250056725
41.37862461847277,21.09765974811044
41.56793692770916,21.09813696137243
41.75724923694554,21.09861414035566
41.94656154618193,21.0990912850626
42,21.09922596463952
42.18931230923639,21.09966309017855
42.37862461847277,21.10010018431837
42.56793692770916,21.10053724706123
42.75724923694554,21.1009742784094
42.94656154618193,21.10141127836512
43,21.10153462662467
43.18931230923639,21.1019323924949
43.37862461847277,21.10233012979317
43.56793692770916,21.10272783852152
43.75724923694554,21.10312551868203
43.94656154618193,21.10352317027672
44,21.10363541200918
44.18931230923639,21.10399447278058
44.37862461847277,21.10435350776025
44.56793692770916,21.10471251695004
44.75724923694554,21.10507150035181
44.94656154618193,21.1054304579674
45,21.10553177787958
45.18931230923639,21.10585281097909
45.37862461847277,21.10617382101844
45.56793692770916,21.10649480799929
45.75724923694554,21.10681577192329
46,21.10722730204059
46.18931230923639,21.10751116174815
46.37862461847277,21.10779500106576
46.56793692770916,21.10807881999487
46.75724923694554,21.10836261853696
47,21.10872649633937
47.18931230923639,21.10897390509403
47.37862461847277,21.10922129607705
47.56793692770916,21.1094686692897
47.75724923694554,21.10971602473327
48,21.11003317631042
48.18931230923639,21.11024496624331
48.37862461847277,21.11045674096309
48.56793692770916,21.11066850047086
48.75724923694554,21.11088024476771
49,21.11115173682276
49.28396846385458,21.11141725095829
49.56793692770916,21.11168273648606
49.85190539156373,21.11194819340918
50,21.11208662218116
50.28396846385458,21.11230070427321
50.56793692770916,21.11251476329905
50.85190539156373,21.11272879926115
51,21.11284041336053
51.28396846385458,21.11300422325
51.56793692770916,21.11316801548982
51.85190539156373,21.11333179008189
52,21.11341719420471
52.37862461847277,21.1135694543518
52.75724923694554,21.11372169262564
53,21.11381928674729
53.47328077309096,21.11392909145691
54,21.11405127101161
55,21.11411752197117
55.75724923694554,21.11404414176985
56,21.11402062284232
56.47328077309096,21.11389851752654
57,21.1137626511037
57.37862461847277,21.11360545213315
57.75724923694554,21.11344827574534
58,21.11334751598814
58.28396846385458,21.11317508732954
58.56793692770916,21.11300267724921
58.85190539156373,21.11283028574517
59,21.11274038813042
59.28396846385458,21.11252517226728
59.56793692770916,21.11230997959252
59.85190539156373,21.11209481010363
60.000002,21.11198260308926
