,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind
0,2024-12-20 00:00:00+00:00,4.4522705078,21.8,6.1,21.0,25.0,0.0,1.1005535126
1,2024-12-20 00:01:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,1.1005535126
2,2024-12-20 00:02:00+00:00,4.4522705078,21.8,6.1,21.0,25.0,0.0,1.1005535126
3,2024-12-20 00:03:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,1.1005535126
4,2024-12-20 00:04:00+00:00,4.4522705078,21.8,6.1,21.0,25.0,0.0,1.1005535126
5,2024-12-20 00:05:00+00:00,4.4522705078,21.8,6.1,21.0,25.0,0.0,1.1005535126
6,2024-12-20 00:06:00+00:00,4.4522705078,21.8,6.1,21.0,25.0,0.0,1.1005535126
7,2024-12-20 00:07:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,1.1005535126
8,2024-12-20 00:08:00+00:00,4.4522705078,21.5,6.1,21.0,25.0,0.0,1.1005535126
9,2024-12-20 00:09:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,1.1005535126
10,2024-12-20 00:10:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,1.1005535126
11,2024-12-20 00:11:00+00:00,4.4522705078,21.8,6.1,21.0,25.0,0.0,1.1005535126
12,2024-12-20 00:12:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,1.1005535126
13,2024-12-20 00:13:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
14,2024-12-20 00:14:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
15,2024-12-20 00:15:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,0.0993366241
16,2024-12-20 00:16:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
17,2024-12-20 00:17:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
18,2024-12-20 00:18:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
19,2024-12-20 00:19:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
20,2024-12-20 00:20:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,0.0993366241
21,2024-12-20 00:21:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
22,2024-12-20 00:22:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,0.0993366241
23,2024-12-20 00:23:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
24,2024-12-20 00:24:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,0.0993366241
25,2024-12-20 00:25:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,0.0993366241
26,2024-12-20 00:26:00+00:00,4.4522705078,21.7,6.1,21.0,25.0,0.0,0.0993366241
27,2024-12-20 00:27:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
28,2024-12-20 00:28:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
29,2024-12-20 00:29:00+00:00,4.4522705078,21.6,6.1,21.0,25.0,0.0,0.0993366241
30,2024-12-20 00:30:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
31,2024-12-20 00:31:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
32,2024-12-20 00:32:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
33,2024-12-20 00:33:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
34,2024-12-20 00:34:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
35,2024-12-20 00:35:00+00:00,4.4522705078,21.8,5.6,21.0,25.0,0.0,0.0993366241
36,2024-12-20 00:36:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
37,2024-12-20 00:37:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
38,2024-12-20 00:38:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
39,2024-12-20 00:39:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
40,2024-12-20 00:40:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
41,2024-12-20 00:41:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
42,2024-12-20 00:42:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
43,2024-12-20 00:43:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
44,2024-12-20 00:44:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
45,2024-12-20 00:46:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
46,2024-12-20 00:47:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
47,2024-12-20 00:48:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
48,2024-12-20 00:49:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
49,2024-12-20 00:50:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
50,2024-12-20 00:51:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
51,2024-12-20 00:52:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
52,2024-12-20 00:53:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
53,2024-12-20 00:54:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
54,2024-12-20 00:55:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
55,2024-12-20 00:56:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
56,2024-12-20 00:57:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
57,2024-12-20 00:58:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
58,2024-12-20 00:59:00+00:00,4.4522705078,21.6,5.6,21.0,25.0,0.0,0.0993366241
59,2024-12-20 01:00:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
60,2024-12-20 01:01:00+00:00,4.4522705078,21.7,5.6,21.0,25.0,0.0,0.0993366241
