,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux
0,2025-01-08 00:14:00+00:00,4.1322021484,20.9625,2.4,21.0,25.0,0.245947063
1,2025-01-08 00:29:00+00:00,4.1322021484,20.955555555555556,2.4,21.0,25.0,0.2299445868
2,2025-01-08 00:44:00+00:00,4.1322021484,20.98,2.5,21.0,25.0,0.7116937637
3,2025-01-08 00:59:00+00:00,4.1322021484,20.981818181818184,2.5,21.0,25.0,5.1098980904
4,2025-01-08 01:15:00+00:00,4.1322021484,20.974999999999998,2.5,21.0,25.0,4.9088282585
5,2025-01-08 01:30:00+00:00,4.1322021484,20.984615384615385,2.6,21.0,25.0,3.330581665
6,2025-01-08 01:45:00+00:00,4.1322021484,20.99285714285714,2.6,21.0,25.0,0.1390068829
7,2025-01-08 02:01:00+00:00,4.1322021484,21.0,2.6,21.0,25.0,0.2212548852
8,2025-01-08 02:16:00+00:00,4.1322021484,21.013333333333332,2.6,21.0,25.0,0.1322883964
9,2025-01-08 02:31:00+00:00,4.1322021484,21.0,2.7,21.0,25.0,0.1737881899
10,2025-01-08 02:47:00+00:00,4.1322021484,20.993333333333332,2.7,21.0,25.0,0.1938848495
11,2025-01-08 03:02:00+00:00,4.1322021484,20.986666666666668,2.7,21.0,25.0,0.367959559
12,2025-01-08 03:17:00+00:00,4.1322021484,21.0,2.7,21.0,25.0,0.2259898335
13,2025-01-08 03:32:00+00:00,4.1322021484,20.993333333333332,2.9,21.0,25.0,0.2138736099
14,2025-01-08 03:47:00+00:00,4.1322021484,21.013333333333332,2.9,21.0,25.0,0.2465509474
15,2025-01-08 04:02:00+00:00,4.1322021484,21.053333333333335,2.9,21.0,25.0,0.2746680379
16,2025-01-08 04:17:00+00:00,4.1322021484,21.133333333333333,2.9,21.0,25.0,3.3925120831
17,2025-01-08 04:33:00+00:00,4.1322021484,21.19333333333333,2.5,21.0,25.0,3.3953208923
18,2025-01-08 04:48:00+00:00,4.1322021484,21.28666666666667,2.5,21.0,25.0,3.3498613834
19,2025-01-08 05:04:00+00:00,4.1322021484,21.393333333333334,2.5,22.0,24.0,3.2992320061
20,2025-01-08 05:19:00+00:00,4.1322021484,21.493333333333332,2.5,22.0,24.0,3.2036030293
21,2025-01-08 05:34:00+00:00,4.1322021484,21.580000000000002,2.5,22.0,24.0,3.0714313984
22,2025-01-08 05:49:00+00:00,4.1322021484,21.673333333333336,2.5,22.5,23.5,276.6679077148
23,2025-01-08 06:04:00+00:00,4.1322021484,21.773333333333333,2.5,22.5,23.5,327.9855957031
24,2025-01-08 06:19:00+00:00,4.1322021484,21.880000000000003,2.5,22.5,23.5,328.5837402344
25,2025-01-08 06:34:00+00:00,4.1322021484,21.980000000000004,2.5,22.5,23.5,328.8840942383
26,2025-01-08 06:49:00+00:00,4.1322021484,22.139999999999997,2.5,22.5,23.5,333.5319213867
27,2025-01-08 07:04:00+00:00,4.1322021484,22.24,2.5,22.5,23.5,351.9650268555
28,2025-01-08 07:19:00+00:00,4.1322021484,22.34,2.5,22.5,23.5,324.0189208984
29,2025-01-08 07:34:00+00:00,4.1322021484,22.413333333333334,2.7,22.5,23.5,315.3964538574
30,2025-01-08 07:49:00+00:00,4.1322021484,22.473333333333336,2.7,22.5,23.5,322.8743591309
31,2025-01-08 08:04:00+00:00,4.1322021484,22.486666666666665,2.7,22.5,23.5,345.4192810059
32,2025-01-08 08:19:00+00:00,4.1322021484,22.506666666666668,2.7,22.5,23.5,355.3242492676
33,2025-01-08 08:35:00+00:00,14.9016113281,22.519999999999996,2.7,22.5,23.5,363.994354248
34,2025-01-08 08:50:00+00:00,23.4605712891,22.526666666666664,2.7,22.5,23.5,369.2019348145
35,2025-01-08 09:05:00+00:00,23.4765625,22.526666666666667,2.7,22.5,23.5,355.7110595703
36,2025-01-08 09:20:00+00:00,15.2791748047,22.533333333333335,2.7,22.5,23.5,356.2235107422
37,2025-01-08 09:35:00+00:00,13.2620849609,22.526666666666664,2.8,22.5,23.5,349.0234680176
38,2025-01-08 09:50:00+00:00,11.2474365234,22.526666666666664,2.8,22.5,23.5,351.8835754395
39,2025-01-08 10:05:00+00:00,31.0876464844,22.54,2.8,22.5,23.5,384.0879516602
40,2025-01-08 10:20:00+00:00,20.6165771484,22.566666666666666,2.8,22.5,23.5,370.2771606445
41,2025-01-08 10:37:00+00:00,24.6817626953,22.573333333333334,3.5,22.5,23.5,381.4583129883
42,2025-01-08 10:52:00+00:00,38.7373046875,22.64,3.5,22.5,23.5,431.6325683594
43,2025-01-08 11:07:00+00:00,25.0412597656,22.720000000000002,3.5,22.5,23.5,362.4784545898
44,2025-01-08 11:22:00+00:00,23.3731689453,22.8,3.5,22.5,23.5,395.1138305664
45,2025-01-08 11:37:00+00:00,116.2800292969,22.87333333333333,3.8,22.5,23.5,667.1826171875
46,2025-01-08 11:52:00+00:00,169.1043701172,22.953333333333333,3.8,22.5,23.5,597.6820068359
47,2025-01-08 12:08:00+00:00,669.7409667969,23.02,3.8,22.5,23.5,972.7122802734
48,2025-01-08 12:23:00+00:00,747.1221923828,23.053333333333335,3.8,22.5,23.5,973.4276733398
49,2025-01-08 12:39:00+00:00,719.9929199219,23.086666666666666,3.4,22.5,23.5,936.3305664062
50,2025-01-08 12:55:00+00:00,669.1674804688,23.119999999999997,3.4,22.5,23.5,898.5759887695
51,2025-01-08 13:10:00+00:00,638.0753173828,23.16,3.4,22.5,23.5,707.012512207
52,2025-01-08 13:25:00+00:00,343.8405151367,23.18,3.4,22.5,23.5,463.5548400879
53,2025-01-08 13:41:00+00:00,45.5655517578,23.173333333333336,3.1,22.5,23.5,326.7696228027
54,2025-01-08 13:56:00+00:00,23.5972900391,23.153333333333332,3.1,22.5,23.5,322.0210876465
55,2025-01-08 14:11:00+00:00,25.5755615234,23.113333333333333,3.1,22.5,23.5,329.6026611328
56,2025-01-08 14:26:00+00:00,13.7572021484,23.040000000000003,3.1,22.5,23.5,317.776763916
57,2025-01-08 14:41:00+00:00,7.4576416016,22.953333333333333,3.0,22.5,23.5,317.4544067383
58,2025-01-08 14:57:00+00:00,7.454345703099999,22.866666666666667,3.0,22.5,23.5,321.4721374512
59,2025-01-08 15:12:00+00:00,5.4299316406,22.766666666666666,3.0,22.5,23.5,7.6718816757
60,2025-01-08 15:28:00+00:00,3.3900146484,22.666666666666668,3.0,22.0,24.0,5.1918582916
61,2025-01-08 15:43:00+00:00,3.3900146484,22.560000000000002,2.8,22.0,24.0,4.898422718
62,2025-01-08 15:58:00+00:00,3.3900146484,22.45333333333333,2.8,22.0,24.0,4.5795283318
63,2025-01-08 16:13:00+00:00,3.3900146484,22.360000000000003,2.8,21.0,25.0,4.707259655
64,2025-01-08 16:29:00+00:00,3.3900146484,22.27333333333333,2.8,21.0,25.0,4.590610981
65,2025-01-08 16:45:00+00:00,3.3900146484,22.180000000000003,2.7,21.0,25.0,4.7408695221
66,2025-01-08 17:00:00+00:00,3.3900146484,22.086666666666666,2.7,21.0,25.0,4.4864134789
67,2025-01-08 17:15:00+00:00,3.3900146484,22.02,2.7,21.0,25.0,4.5446853638
68,2025-01-08 17:30:00+00:00,3.3900146484,21.973333333333333,2.5,21.0,25.0,4.5317897797
69,2025-01-08 17:45:00+00:00,3.3900146484,21.92,2.5,21.0,25.0,4.6400642395
70,2025-01-08 18:00:00+00:00,3.3900146484,21.866666666666667,2.5,21.0,25.0,4.4899616241
71,2025-01-08 18:16:00+00:00,3.3900146484,21.819999999999997,2.5,21.0,25.0,4.4673700333
72,2025-01-08 18:32:00+00:00,3.3900146484,21.77333333333333,2.1,21.0,25.0,4.5881929398
73,2025-01-08 18:47:00+00:00,3.3900146484,21.71333333333333,2.1,21.0,25.0,4.5828309059
74,2025-01-08 19:02:00+00:00,3.3900146484,21.666666666666668,2.1,21.0,25.0,4.5849885941
75,2025-01-08 19:17:00+00:00,3.3900146484,21.633333333333333,2.1,21.0,25.0,4.6011824608000005
76,2025-01-08 19:32:00+00:00,3.3900146484,21.6,1.8,21.0,25.0,4.5535645485
77,2025-01-08 19:47:00+00:00,3.3900146484,21.566666666666666,1.8,21.0,25.0,4.6062397957
78,2025-01-08 20:02:00+00:00,3.3900146484,21.533333333333335,1.8,21.0,25.0,4.6845531464
79,2025-01-08 20:17:00+00:00,3.3900146484,21.506666666666668,1.8,21.0,25.0,4.5353178978
80,2025-01-08 20:32:00+00:00,3.3900146484,21.48,1.7,21.0,25.0,4.6992220879
81,2025-01-08 20:48:00+00:00,3.3900146484,21.446666666666665,1.7,21.0,25.0,0.1816454679
82,2025-01-08 21:03:00+00:00,3.3900146484,21.413333333333334,1.7,21.0,25.0,0.1670920551
83,2025-01-08 21:18:00+00:00,3.3900146484,21.386666666666667,1.7,21.0,25.0,0.1772233844
84,2025-01-08 21:33:00+00:00,3.3900146484,21.353333333333335,1.6,21.0,25.0,0.2141233236
85,2025-01-08 21:48:00+00:00,3.3900146484,21.346666666666668,1.6,21.0,25.0,0.1962002814
86,2025-01-08 22:03:00+00:00,3.3900146484,21.32,1.6,21.0,25.0,0.2268198282
