,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux
0,2024-12-30 00:14:00+00:00,3.1755371094,22.0375,8.7,22.0,26.0,4.1047739983
1,2024-12-30 00:29:00+00:00,3.1755371094,22.044444444444444,8.7,22.0,26.0,4.1067633629
2,2024-12-30 00:44:00+00:00,3.1755371094,22.05,8.5,22.0,26.0,4.0923810005
3,2024-12-30 00:59:00+00:00,3.1755371094,22.05454545454546,8.5,22.0,26.0,4.0661325455
4,2024-12-30 01:15:00+00:00,3.1755371094,22.041666666666668,8.5,22.0,26.0,4.0540161133
5,2024-12-30 01:30:00+00:00,3.1755371094,22.03076923076923,8.3,22.0,26.0,4.0330305099
6,2024-12-30 01:46:00+00:00,3.1755371094,22.014285714285712,8.3,22.0,26.0,4.0469384193
7,2024-12-30 02:01:00+00:00,3.1755371094,22.02,8.3,22.0,26.0,4.0660448074
8,2024-12-30 02:16:00+00:00,3.1755371094,22.026666666666667,8.3,22.0,26.0,3.9998171329
9,2024-12-30 02:31:00+00:00,3.1755371094,22.026666666666664,8.5,22.0,26.0,4.008140564
10,2024-12-30 02:46:00+00:00,3.1755371094,22.040000000000003,8.5,22.0,26.0,4.0727772713
11,2024-12-30 03:01:00+00:00,3.1755371094,22.053333333333335,8.5,22.0,26.0,4.052781105
12,2024-12-30 03:16:00+00:00,3.1755371094,22.080000000000002,8.5,22.0,26.0,4.1436104774
13,2024-12-30 03:31:00+00:00,3.1755371094,22.086666666666666,7.9,22.0,26.0,3.994859457
14,2024-12-30 03:46:00+00:00,3.1755371094,22.09333333333333,7.9,22.0,26.0,4.1014351845
15,2024-12-30 04:01:00+00:00,3.1755371094,22.12,7.9,22.0,26.0,4.0731062889
16,2024-12-30 04:17:00+00:00,3.1755371094,22.14,7.9,22.0,26.0,4.0698451996
17,2024-12-30 04:32:00+00:00,3.1755371094,22.173333333333336,7.7,22.0,26.0,4.0272469521
18,2024-12-30 04:47:00+00:00,3.1755371094,22.206666666666663,7.7,22.0,26.0,4.0483512878
19,2024-12-30 05:02:00+00:00,3.1755371094,22.266666666666666,7.7,23.0,25.0,4.0237121582
20,2024-12-30 05:17:00+00:00,3.1755371094,22.373333333333335,7.7,23.0,25.0,3.9342730045
21,2024-12-30 05:32:00+00:00,3.1755371094,22.413333333333338,7.5,23.0,25.0,3.9229514599
22,2024-12-30 05:47:00+00:00,3.1755371094,22.426666666666666,7.5,23.0,25.0,3.9797296524
23,2024-12-30 06:02:00+00:00,3.1755371094,22.413333333333334,7.5,23.0,25.0,3.9237895012
24,2024-12-30 06:17:00+00:00,3.1755371094,22.413333333333338,7.5,23.0,25.0,3.9384503365
25,2024-12-30 06:32:00+00:00,3.1755371094,22.4,7.3,23.0,25.0,3.9436304569
26,2024-12-30 06:47:00+00:00,3.1755371094,22.40666666666667,7.3,23.0,25.0,3.9389674664
27,2024-12-30 07:02:00+00:00,3.1755371094,22.413333333333334,7.3,23.0,25.0,3.9447555542
28,2024-12-30 07:17:00+00:00,3.1755371094,22.413333333333334,7.3,23.0,25.0,3.9312701225
29,2024-12-30 07:32:00+00:00,3.1755371094,22.413333333333338,6.8,23.0,25.0,3.9617061615
30,2024-12-30 07:47:00+00:00,3.1755371094,22.39333333333333,6.8,23.0,25.0,4.1461129189
31,2024-12-30 08:02:00+00:00,3.1755371094,22.386666666666667,6.8,23.0,25.0,4.7751817703
32,2024-12-30 08:17:00+00:00,3.1755371094,22.366666666666667,6.8,23.0,25.0,7.371614933
33,2024-12-30 08:32:00+00:00,3.1755371094,22.353333333333335,6.5,23.0,25.0,10.3196001053
34,2024-12-30 08:48:00+00:00,5.1966552734,22.326666666666668,6.5,23.0,25.0,14.8054237366
35,2024-12-30 09:04:00+00:00,7.2025146484,22.253333333333334,6.5,23.0,25.0,17.0154495239
36,2024-12-30 09:19:00+00:00,7.2025146484,22.259999999999998,6.5,23.0,25.0,16.7731113434
37,2024-12-30 09:34:00+00:00,9.2445068359,22.266666666666666,6.3,23.0,25.0,21.1418361664
38,2024-12-30 09:50:00+00:00,11.2795410156,22.293333333333333,6.3,23.0,25.0,20.1207065582
39,2024-12-30 10:05:00+00:00,13.3000488281,22.326666666666664,6.3,23.0,25.0,26.3653202057
40,2024-12-30 10:20:00+00:00,13.3000488281,22.346666666666668,6.3,23.0,25.0,29.5292434692
41,2024-12-30 10:35:00+00:00,13.2067871094,22.346666666666668,6.0,23.0,25.0,21.8421325684
