,time,solar_effect,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,occupancy_effect
0,2025-02-20 00:00:00+00:00,13.822009277265002,23.0375,-0.8,17.0,21.0,0.0
1,2025-02-20 00:01:00+00:00,13.822009277265002,23.044444444444444,-0.8,17.0,21.0,0.0
2,2025-02-20 00:02:00+00:00,13.822009277265002,23.02,-0.8,17.0,21.0,0.0
3,2025-02-20 00:03:00+00:00,13.822009277265002,23.0,-0.8,17.0,21.0,0.0
4,2025-02-20 00:04:00+00:00,13.822009277265002,22.975,-0.8,17.0,21.0,0.0
5,2025-02-20 00:05:00+00:00,13.822009277265002,22.95384615384615,-0.8,17.0,21.0,0.0
6,2025-02-20 00:06:00+00:00,13.822009277265002,22.95,-0.8,17.0,21.0,0.0
7,2025-02-20 00:07:00+00:00,13.822009277265002,22.933333333333334,-0.8,17.0,21.0,0.0
8,2025-02-20 00:08:00+00:00,13.822009277265002,22.866666666666667,-0.8,17.0,21.0,0.0
9,2025-02-20 00:09:00+00:00,13.822009277265002,22.80666666666667,-0.8,17.0,21.0,0.0
10,2025-02-20 00:10:00+00:00,13.822009277265002,22.746666666666663,-0.8,17.0,21.0,0.0
11,2025-02-20 00:11:00+00:00,13.822009277265002,22.706666666666663,-0.8,17.0,21.0,0.0
12,2025-02-20 00:12:00+00:00,13.822009277265002,22.68,-0.8,17.0,21.0,0.0
13,2025-02-20 00:13:00+00:00,13.822009277265002,22.66,-0.8,17.0,21.0,0.0
14,2025-02-20 00:14:00+00:00,13.822009277265002,22.633333333333333,-0.8,17.0,21.0,0.0
15,2025-02-20 00:15:00+00:00,13.822009277265002,22.59333333333333,-0.8,17.0,21.0,0.0
16,2025-02-20 00:16:00+00:00,13.822009277265002,22.546666666666667,-0.8,17.0,21.0,0.0
17,2025-02-20 00:17:00+00:00,13.822009277265002,22.506666666666668,-0.8,17.0,21.0,0.0
18,2025-02-20 00:18:00+00:00,13.822009277265002,22.473333333333333,-0.8,17.0,21.0,0.0
19,2025-02-20 00:19:00+00:00,13.822009277265002,22.446666666666665,-0.8,17.0,21.0,0.0
20,2025-02-20 00:20:00+00:00,13.822009277265002,22.4,-0.8,17.0,21.0,0.0
21,2025-02-20 00:21:00+00:00,13.822009277265002,22.33333333333333,-0.8,17.0,21.0,0.0
22,2025-02-20 00:22:00+00:00,13.822009277265002,22.266666666666666,-0.8,17.0,21.0,0.0
23,2025-02-20 00:23:00+00:00,13.822009277265002,22.22,-0.8,17.0,21.0,0.0
24,2025-02-20 00:24:00+00:00,13.822009277265002,22.18,-0.8,17.0,21.0,0.0
25,2025-02-20 00:25:00+00:00,13.822009277265002,22.15333333333333,-0.8,17.0,21.0,0.0
26,2025-02-20 00:26:00+00:00,13.822009277265002,22.093333333333337,-0.8,17.0,21.0,0.0
27,2025-02-20 00:27:00+00:00,13.822009277265002,22.046666666666667,-0.8,17.0,21.0,0.0
28,2025-02-20 00:29:00+00:00,13.822009277265002,21.986666666666668,-0.8,17.0,21.0,0.0
29,2025-02-20 00:30:00+00:00,13.822009277265002,21.946666666666665,-1.0,17.0,21.0,0.0
30,2025-02-20 00:31:00+00:00,13.822009277265002,21.90666666666667,-1.0,17.0,21.0,0.0
31,2025-02-20 00:32:00+00:00,13.822009277265002,21.85333333333333,-1.0,17.0,21.0,0.0
32,2025-02-20 00:33:00+00:00,13.822009277265002,21.78,-1.0,17.0,21.0,0.0
33,2025-02-20 00:34:00+00:00,13.822009277265002,21.706666666666667,-1.0,17.0,21.0,0.0
34,2025-02-20 00:35:00+00:00,13.822009277265002,21.633333333333333,-1.0,17.0,21.0,0.0
35,2025-02-20 00:36:00+00:00,13.822009277265002,21.58,-1.0,17.0,21.0,0.0
