,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind
0,2025-02-17 00:00:00+00:00,2.8895263672,22.6,-4.9,21.0,25.0,4.6747021675,3.1141643524
1,2025-02-17 00:01:00+00:00,2.8895263672,22.61111111111111,-4.9,21.0,25.0,4.6873888969,3.1141643524
2,2025-02-17 00:02:00+00:00,2.8895263672,22.610000000000003,-4.9,21.0,25.0,4.6853733063,3.1141643524
3,2025-02-17 00:03:00+00:00,2.8895263672,22.60909090909091,-4.9,21.0,25.0,4.7096457481,3.1141643524
4,2025-02-17 00:04:00+00:00,2.8895263672,22.608333333333334,-4.9,21.0,25.0,4.7566318512,3.1141643524
5,2025-02-17 00:05:00+00:00,2.8895263672,22.60769230769231,-4.9,21.0,25.0,4.7538948059,3.1141643524
6,2025-02-17 00:06:00+00:00,2.8895263672,22.6,-4.9,21.0,25.0,4.7320981026,3.1141643524
7,2025-02-17 00:07:00+00:00,2.8895263672,22.6,-4.9,21.0,25.0,4.7046570778,3.1141643524
8,2025-02-17 00:08:00+00:00,2.8895263672,22.6,-4.9,21.0,25.0,4.6658535004,4.1621894836
9,2025-02-17 00:09:00+00:00,2.8895263672,22.593333333333337,-4.9,21.0,25.0,4.6811079979,4.1621894836
10,2025-02-17 00:10:00+00:00,2.8895263672,22.60666666666667,-4.9,21.0,25.0,4.8149199486,4.1621894836
11,2025-02-17 00:11:00+00:00,2.8895263672,22.60666666666667,-4.9,21.0,25.0,4.7607493401,4.1621894836
12,2025-02-17 00:12:00+00:00,2.8895263672,22.586666666666666,-4.9,21.0,25.0,4.7176327705,4.1621894836
13,2025-02-17 00:13:00+00:00,2.8895263672,22.59333333333333,-4.9,21.0,25.0,4.6995019913,4.1621894836
14,2025-02-17 00:14:00+00:00,2.8895263672,22.586666666666666,-4.9,21.0,25.0,4.6863899231,4.1621894836
15,2025-02-17 00:15:00+00:00,2.8895263672,22.586666666666666,-4.9,21.0,25.0,4.6588606834,4.1621894836
16,2025-02-17 00:16:00+00:00,2.8895263672,22.580000000000002,-4.9,21.0,25.0,4.6681375504,3.1587715149
17,2025-02-17 00:17:00+00:00,2.8895263672,22.58,-4.9,21.0,25.0,4.6565446854,3.1587715149
18,2025-02-17 00:18:00+00:00,2.8895263672,22.573333333333334,-4.9,21.0,25.0,4.6716685295,3.1587715149
19,2025-02-17 00:19:00+00:00,2.8895263672,22.566666666666666,-4.9,21.0,25.0,4.7872986794,3.1587715149
20,2025-02-17 00:20:00+00:00,2.8895263672,22.56,-4.9,21.0,25.0,4.7776994705,3.1587715149
21,2025-02-17 00:21:00+00:00,2.8895263672,22.56,-4.9,21.0,25.0,4.7325172424,3.1587715149
22,2025-02-17 00:22:00+00:00,2.8895263672,22.553333333333335,-4.9,21.0,25.0,4.7058258057,3.1587715149
23,2025-02-17 00:23:00+00:00,2.8895263672,22.553333333333335,-4.9,21.0,25.0,4.6929383278,3.1587715149
24,2025-02-17 00:24:00+00:00,2.8895263672,22.56,-4.9,21.0,25.0,4.7403702736,3.1587715149
25,2025-02-17 00:25:00+00:00,2.8895263672,22.546666666666667,-4.9,21.0,25.0,4.750805378,3.1587715149
26,2025-02-17 00:26:00+00:00,2.8895263672,22.54,-4.9,21.0,25.0,4.7477064133,3.1587715149
27,2025-02-17 00:27:00+00:00,2.8895263672,22.546666666666667,-4.9,21.0,25.0,4.7292490005,3.1587715149
28,2025-02-17 00:28:00+00:00,2.8895263672,22.560000000000002,-4.9,21.0,25.0,4.715836525,3.1587715149
29,2025-02-17 00:29:00+00:00,2.8895263672,22.566666666666666,-4.9,21.0,25.0,4.713845253,3.1587715149
30,2025-02-17 00:30:00+00:00,2.8895263672,22.566666666666666,-4.9,21.0,25.0,4.7346725464,3.1587715149
31,2025-02-17 00:32:00+00:00,2.8895263672,22.55333333333333,-4.9,21.0,25.0,4.7151689529,3.1587715149
32,2025-02-17 00:33:00+00:00,2.8895263672,22.54666666666667,-4.9,21.0,25.0,4.7160487175,3.1587715149
33,2025-02-17 00:34:00+00:00,2.8895263672,22.553333333333335,-4.9,21.0,25.0,4.714454174,3.1587715149
34,2025-02-17 00:35:00+00:00,2.8895263672,22.553333333333335,-4.9,21.0,25.0,4.7720012665,3.1587715149
35,2025-02-17 00:36:00+00:00,2.8895263672,22.553333333333335,-4.9,21.0,25.0,4.8131289482,3.1587715149
36,2025-02-17 00:37:00+00:00,2.8895263672,22.560000000000002,-4.9,21.0,25.0,4.7696752548,3.1587715149
37,2025-02-17 00:38:00+00:00,2.8895263672,22.560000000000002,-4.9,21.0,25.0,4.7638530731,3.1587715149
38,2025-02-17 00:39:00+00:00,2.8895263672,22.553333333333335,-4.9,21.0,25.0,4.75806427,3.1587715149
39,2025-02-17 00:40:00+00:00,2.8895263672,22.54666666666667,-4.9,21.0,25.0,4.8044128418,3.1587715149
40,2025-02-17 00:41:00+00:00,2.8895263672,22.54666666666667,-4.9,21.0,25.0,4.8511281013000005,3.1587715149
41,2025-02-17 00:42:00+00:00,2.8895263672,22.54666666666667,-4.9,21.0,25.0,4.1853194237,3.1587715149
42,2025-02-17 00:43:00+00:00,2.8895263672,22.546666666666667,-4.9,21.0,25.0,3.4995875359,3.1587715149
43,2025-02-17 00:44:00+00:00,2.8895263672,22.526666666666664,-4.9,21.0,25.0,3.1159651279,3.1587715149
44,2025-02-17 00:45:00+00:00,2.8895263672,22.519999999999996,-4.9,21.0,25.0,2.8672361374,3.1587715149
45,2025-02-17 00:46:00+00:00,2.8895263672,22.513333333333332,-4.9,21.0,25.0,2.7574067116,3.1587715149
46,2025-02-17 00:47:00+00:00,2.8895263672,22.533333333333335,-4.9,21.0,25.0,2.7002699375,3.1587715149
47,2025-02-17 00:48:00+00:00,2.8895263672,22.526666666666664,-4.9,21.0,25.0,2.6206653118,3.1587715149
48,2025-02-17 00:49:00+00:00,2.8895263672,22.52,-4.9,21.0,25.0,2.5632221699,3.1587715149
49,2025-02-17 00:50:00+00:00,2.8895263672,22.513333333333332,-4.9,21.0,25.0,2.5721085072000003,3.1587715149
50,2025-02-17 00:51:00+00:00,2.8895263672,22.513333333333332,-4.9,21.0,25.0,2.5922272205,3.1587715149
51,2025-02-17 00:52:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5931031704,3.1587715149
52,2025-02-17 00:53:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5388901234,3.1587715149
53,2025-02-17 00:54:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.522436142,3.1587715149
54,2025-02-17 00:55:00+00:00,2.8895263672,22.493333333333332,-4.9,21.0,25.0,2.4890320301,3.1587715149
55,2025-02-17 00:56:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5297093391,3.1587715149
56,2025-02-17 00:57:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5682520866000003,3.1587715149
57,2025-02-17 00:59:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5059168339,3.1587715149
58,2025-02-17 01:00:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.496206522,3.1587715149
59,2025-02-17 01:01:00+00:00,2.8895263672,22.506666666666668,-4.9,21.0,25.0,2.5140242577,3.1587715149
60,2025-02-17 01:02:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5527403355,3.1587715149
61,2025-02-17 01:03:00+00:00,2.8895263672,22.486666666666665,-4.9,21.0,25.0,2.523576498,3.1587715149
62,2025-02-17 01:04:00+00:00,2.8895263672,22.493333333333332,-4.9,21.0,25.0,2.5219409466,3.1587715149
63,2025-02-17 01:05:00+00:00,2.8895263672,22.493333333333332,-4.9,21.0,25.0,2.510266304,3.1587715149
64,2025-02-17 01:06:00+00:00,2.8895263672,22.5,-4.9,21.0,25.0,2.5436153412,3.1587715149
65,2025-02-17 01:07:00+00:00,2.8895263672,22.493333333333336,-4.9,21.0,25.0,2.5934567451,3.1587715149
