,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind
0,2025-01-13 00:00:00+00:00,3.2154541016,23.475,-2.6,21.0,25.0,2.5408945084,1.7421188354
1,2025-01-13 00:01:00+00:00,3.2154541016,23.477777777777778,-2.6,21.0,25.0,2.6023776531,1.7421188354
2,2025-01-13 00:02:00+00:00,3.2154541016,23.47,-2.6,21.0,25.0,2.6324017048,1.7421188354
3,2025-01-13 00:03:00+00:00,3.2154541016,23.44545454545454,-2.6,21.0,25.0,2.5896439552,1.7421188354
4,2025-01-13 00:04:00+00:00,3.2154541016,23.425,-2.6,21.0,25.0,2.5601735115,1.7421188354
5,2025-01-13 00:05:00+00:00,3.2154541016,23.407692307692308,-2.6,21.0,25.0,2.5408716202,1.7421188354
6,2025-01-13 00:06:00+00:00,3.2154541016,23.385714285714283,-2.6,21.0,25.0,2.5405716896,1.7421188354
7,2025-01-13 00:07:00+00:00,3.2154541016,23.366666666666667,-2.6,21.0,25.0,2.5963866711,1.7421188354
8,2025-01-13 00:08:00+00:00,3.2154541016,23.333333333333332,-2.6,21.0,25.0,2.5470321178,1.7421188354
9,2025-01-13 00:09:00+00:00,3.2154541016,23.3,-2.6,21.0,25.0,2.5307183266,1.7421188354
10,2025-01-13 00:10:00+00:00,3.2154541016,23.233333333333334,-2.6,21.0,25.0,2.5312755108,1.7421188354
11,2025-01-13 00:11:00+00:00,3.2154541016,23.16,-2.6,21.0,25.0,2.5377576351,1.7421188354
12,2025-01-13 00:12:00+00:00,3.2154541016,23.07333333333333,-2.6,21.0,25.0,2.5689716339,1.7421188354
13,2025-01-13 00:13:00+00:00,3.2154541016,23.0,-2.6,21.0,25.0,2.555107832,1.7421188354
14,2025-01-13 00:14:00+00:00,3.2154541016,22.933333333333334,-2.6,21.0,25.0,2.5247957706,1.7421188354
15,2025-01-13 00:15:00+00:00,3.2154541016,22.87333333333333,-2.6,21.0,25.0,2.5173575878000003,1.7421188354
16,2025-01-13 00:16:00+00:00,3.2154541016,22.8,-2.6,21.0,25.0,2.4936134815,1.7421188354
17,2025-01-13 00:17:00+00:00,3.2154541016,22.720000000000002,-2.6,21.0,25.0,2.5512835979,1.7421188354
18,2025-01-13 00:18:00+00:00,3.2154541016,22.653333333333332,-2.6,21.0,25.0,2.5419416428,1.7421188354
19,2025-01-13 00:19:00+00:00,3.2154541016,22.586666666666666,-2.6,21.0,25.0,2.4920258522,1.7421188354
20,2025-01-13 00:20:00+00:00,3.2154541016,22.506666666666664,-2.6,21.0,25.0,2.500518322,1.7421188354
21,2025-01-13 00:21:00+00:00,3.2154541016,22.44,-2.6,21.0,25.0,2.4751503468,1.7421188354
22,2025-01-13 00:22:00+00:00,3.2154541016,22.373333333333335,-2.6,21.0,25.0,2.5240149498,1.7421188354
23,2025-01-13 00:23:00+00:00,3.2154541016,22.306666666666665,-2.6,21.0,25.0,2.5243294239000003,1.7421188354
24,2025-01-13 00:24:00+00:00,3.2154541016,22.25333333333333,-2.6,21.0,25.0,2.4956736565,1.7421188354
25,2025-01-13 00:25:00+00:00,3.2154541016,22.233333333333334,-2.6,21.0,25.0,2.4801795483,1.7421188354
26,2025-01-13 00:26:00+00:00,3.2154541016,22.21333333333333,-2.6,21.0,25.0,2.4600698948,1.7421188354
27,2025-01-13 00:27:00+00:00,3.2154541016,22.206666666666667,-2.6,21.0,25.0,2.4834375381,1.7421188354
28,2025-01-13 00:28:00+00:00,3.2154541016,22.186666666666667,-2.6,21.0,25.0,2.572811842,1.7421188354
29,2025-01-13 00:29:00+00:00,3.2154541016,22.160000000000004,-2.6,21.0,25.0,2.5734364986,1.7421188354
30,2025-01-13 00:30:00+00:00,3.2154541016,22.12,-2.5,21.0,25.0,2.5210933685,1.7421188354
31,2025-01-13 00:31:00+00:00,3.2154541016,22.086666666666662,-2.5,21.0,25.0,2.5124783516,1.7421188354
32,2025-01-13 00:32:00+00:00,3.2154541016,22.066666666666666,-2.5,21.0,25.0,2.4954903126,1.7421188354
33,2025-01-13 00:33:00+00:00,3.2154541016,22.06,-2.5,21.0,25.0,2.521958828,1.7421188354
34,2025-01-13 00:34:00+00:00,3.2154541016,22.04666666666667,-2.5,21.0,25.0,2.5341179371,2.7449970245
35,2025-01-13 00:35:00+00:00,3.2154541016,22.060000000000002,-2.5,21.0,25.0,2.5089330673,2.7449970245
36,2025-01-13 00:36:00+00:00,3.2154541016,22.086666666666666,-2.5,21.0,25.0,2.4981307983,2.7449970245
37,2025-01-13 00:37:00+00:00,3.2154541016,22.10666666666667,-2.5,21.0,25.0,2.49284482,2.7449970245
38,2025-01-13 00:38:00+00:00,3.2154541016,22.14,-2.5,21.0,25.0,2.5231544971,2.7449970245
39,2025-01-13 00:39:00+00:00,3.2154541016,22.166666666666668,-2.5,21.0,25.0,2.5529849529,2.7449970245
40,2025-01-13 00:40:00+00:00,3.2154541016,22.2,-2.5,21.0,25.0,2.5444507599,2.7449970245
41,2025-01-13 00:41:00+00:00,3.2154541016,22.226666666666667,-2.5,21.0,25.0,2.5211336613,2.7449970245
42,2025-01-13 00:42:00+00:00,3.2154541016,22.259999999999998,-2.5,21.0,25.0,2.4959583282,2.7449970245
43,2025-01-13 00:43:00+00:00,3.2154541016,22.279999999999998,-2.5,21.0,25.0,2.503382206,2.7449970245
44,2025-01-13 00:44:00+00:00,3.2154541016,22.28666666666667,-2.5,21.0,25.0,2.558567524,2.7449970245
45,2025-01-13 00:45:00+00:00,3.2154541016,22.293333333333337,-2.5,21.0,25.0,2.5547657013,2.7449970245
46,2025-01-13 00:46:00+00:00,3.2154541016,22.286666666666665,-2.5,21.0,25.0,2.5266962051,2.7449970245
47,2025-01-13 00:47:00+00:00,3.2154541016,22.279999999999998,-2.5,21.0,25.0,2.4928660393,2.7449970245
48,2025-01-13 00:48:00+00:00,3.2154541016,22.24666666666667,-2.5,21.0,25.0,2.4979672432,2.7449970245
49,2025-01-13 00:49:00+00:00,3.2154541016,22.22666666666667,-2.5,21.0,25.0,2.5454599857,2.7449970245
50,2025-01-13 00:50:00+00:00,3.2154541016,22.186666666666667,-2.5,21.0,25.0,2.5525517464,2.7449970245
51,2025-01-13 00:51:00+00:00,3.2154541016,22.12,-2.5,21.0,25.0,2.5311064720000003,2.7449970245
52,2025-01-13 00:52:00+00:00,3.2154541016,22.053333333333335,-2.5,21.0,25.0,2.5096032619,2.7449970245
53,2025-01-13 00:53:00+00:00,3.2154541016,21.98,-2.5,21.0,25.0,2.5072777271,2.7449970245
54,2025-01-13 00:54:00+00:00,3.2154541016,21.893333333333334,-2.5,21.0,25.0,2.5811390877,2.7449970245
55,2025-01-13 00:55:00+00:00,3.2154541016,21.800000000000004,-2.5,21.0,25.0,2.5473475456,2.7449970245
56,2025-01-13 00:56:00+00:00,3.2154541016,21.71333333333333,-2.5,21.0,25.0,2.4996173382,2.7449970245
57,2025-01-13 00:57:00+00:00,3.2154541016,21.62,-2.5,21.0,25.0,2.5090663433,2.7449970245
58,2025-01-13 00:58:00+00:00,3.2154541016,21.553333333333335,-2.5,21.0,25.0,2.5089783669,2.7449970245
59,2025-01-13 00:59:00+00:00,3.2154541016,21.493333333333332,-2.5,21.0,25.0,2.5152232647,2.7449970245
60,2025-01-13 01:00:00+00:00,3.2154541016,21.419999999999998,-2.5,21.0,25.0,2.5887358189,2.7449970245
61,2025-01-13 01:01:00+00:00,3.2154541016,21.373333333333335,-2.5,21.0,25.0,2.5513782501,2.7449970245
62,2025-01-13 01:02:00+00:00,3.2154541016,21.32,-2.5,21.0,25.0,2.5241541862,2.7449970245
63,2025-01-13 01:03:00+00:00,3.2154541016,21.293333333333333,-2.5,21.0,25.0,2.528657198,2.7449970245
64,2025-01-13 01:04:00+00:00,3.2154541016,21.246666666666666,-2.5,21.0,25.0,2.5360019207,1.7217311859
65,2025-01-13 01:05:00+00:00,3.2154541016,21.219999999999995,-2.5,21.0,25.0,2.5722844601,1.7217311859
66,2025-01-13 01:06:00+00:00,3.2154541016,21.2,-2.5,21.0,25.0,2.56630373,1.7217311859
67,2025-01-13 01:07:00+00:00,3.2154541016,21.186666666666667,-2.5,21.0,25.0,2.5721664429,1.7217311859
68,2025-01-13 01:08:00+00:00,3.2154541016,21.166666666666668,-2.5,21.0,25.0,2.5326218605,1.7217311859
69,2025-01-13 01:09:00+00:00,3.2154541016,21.16,-2.5,21.0,25.0,2.560126543,1.7217311859
70,2025-01-13 01:10:00+00:00,3.2154541016,21.146666666666665,-2.5,21.0,25.0,2.5811572075,1.7217311859
71,2025-01-13 01:11:00+00:00,3.2154541016,21.146666666666665,-2.5,21.0,25.0,2.5677206516,1.7217311859
72,2025-01-13 01:12:00+00:00,3.2154541016,21.14,-2.5,21.0,25.0,2.546037674,1.7217311859
73,2025-01-13 01:13:00+00:00,3.2154541016,21.139999999999997,-2.5,21.0,25.0,2.5198783875,1.7217311859
74,2025-01-13 01:14:00+00:00,3.2154541016,21.153333333333332,-2.5,21.0,25.0,2.5500922203,1.7217311859
75,2025-01-13 01:15:00+00:00,3.2154541016,21.166666666666668,-2.5,21.0,25.0,2.5223481655,1.7217311859
76,2025-01-13 01:16:00+00:00,3.2154541016,21.18,-2.5,21.0,25.0,2.5570020676,1.7217311859
77,2025-01-13 01:17:00+00:00,3.2154541016,21.2,-2.5,21.0,25.0,2.5570430756,1.7217311859
78,2025-01-13 01:18:00+00:00,3.2154541016,21.2,-2.5,21.0,25.0,2.5504763126,1.7217311859
79,2025-01-13 01:19:00+00:00,3.2154541016,21.22666666666667,-2.5,21.0,25.0,2.545501709,1.7217311859
80,2025-01-13 01:20:00+00:00,3.2154541016,21.24666666666667,-2.5,21.0,25.0,2.5256574154,1.7217311859
81,2025-01-13 01:21:00+00:00,3.2154541016,21.27333333333333,-2.5,21.0,25.0,2.5458304882,1.7217311859
82,2025-01-13 01:22:00+00:00,3.2154541016,21.313333333333333,-2.5,21.0,25.0,2.5678076744,1.7217311859
83,2025-01-13 01:23:00+00:00,3.2154541016,21.353333333333335,-2.5,21.0,25.0,2.5234003067,1.7217311859
84,2025-01-13 01:24:00+00:00,3.2154541016,21.413333333333334,-2.5,21.0,25.0,2.4913864136,1.7217311859
85,2025-01-13 01:25:00+00:00,3.2154541016,21.48,-2.5,21.0,25.0,2.5285336971,1.7217311859
86,2025-01-13 01:26:00+00:00,3.2154541016,21.546666666666667,-2.5,21.0,25.0,2.5589237213,1.7217311859
87,2025-01-13 01:27:00+00:00,3.2154541016,21.626666666666665,-2.5,21.0,25.0,2.5727910995,1.7217311859
88,2025-01-13 01:28:00+00:00,3.2154541016,21.693333333333335,-2.5,21.0,25.0,2.5168511868,1.7217311859
89,2025-01-13 01:29:00+00:00,3.2154541016,21.753333333333334,-2.5,21.0,25.0,2.4931950569,1.7217311859
90,2025-01-13 01:30:00+00:00,3.2154541016,21.833333333333332,-2.3,21.0,25.0,2.5546858311,1.7217311859
91,2025-01-13 01:31:00+00:00,3.2154541016,21.92,-2.3,21.0,25.0,2.585704565,1.7217311859
92,2025-01-13 01:32:00+00:00,3.2154541016,22.006666666666668,-2.3,21.0,25.0,2.6020026207,1.7217311859
93,2025-01-13 01:33:00+00:00,3.2154541016,22.1,-2.3,21.0,25.0,2.5635168552,1.7217311859
94,2025-01-13 01:34:00+00:00,3.2154541016,22.166666666666668,-2.3,21.0,25.0,2.5190365314000003,1.7217311859
95,2025-01-13 01:35:00+00:00,3.2154541016,22.24,-2.3,21.0,25.0,2.5026681423,1.7217311859
96,2025-01-13 01:36:00+00:00,3.2154541016,22.293333333333337,-2.3,21.0,25.0,2.5094537735,1.7217311859
97,2025-01-13 01:37:00+00:00,3.2154541016,22.333333333333332,-2.3,21.0,25.0,2.5111298561,1.7217311859
98,2025-01-13 01:38:00+00:00,3.2154541016,22.366666666666667,-2.3,21.0,25.0,2.5343289375,1.7217311859
99,2025-01-13 01:39:00+00:00,3.2154541016,22.373333333333335,-2.3,21.0,25.0,2.5125591755,1.7217311859
100,2025-01-13 01:40:00+00:00,3.2154541016,22.373333333333335,-2.3,21.0,25.0,2.4763748646,1.7217311859
101,2025-01-13 01:41:00+00:00,3.2154541016,22.366666666666667,-2.3,21.0,25.0,2.4927918911,1.7217311859
102,2025-01-13 01:42:00+00:00,3.2154541016,22.360000000000003,-2.3,21.0,25.0,2.5890657902000003,1.7217311859
103,2025-01-13 01:43:00+00:00,3.2154541016,22.353333333333335,-2.3,21.0,25.0,2.5609965324,1.7217311859
104,2025-01-13 01:44:00+00:00,3.2154541016,22.346666666666668,-2.3,21.0,25.0,2.5287554264,1.7217311859
105,2025-01-13 01:45:00+00:00,3.2154541016,22.339999999999996,-2.3,21.0,25.0,2.5090053082,1.7217311859
106,2025-01-13 01:46:00+00:00,3.2154541016,22.313333333333333,-2.3,21.0,25.0,2.5078866482,1.7217311859
107,2025-01-13 01:47:00+00:00,3.2154541016,22.286666666666665,-2.3,21.0,25.0,2.5293180943,1.7217311859
108,2025-01-13 01:48:00+00:00,3.2154541016,22.24666666666667,-2.3,21.0,25.0,2.5426075459,1.7217311859
109,2025-01-13 01:49:00+00:00,3.2154541016,22.219999999999995,-2.3,21.0,25.0,2.531460762,1.7217311859
110,2025-01-13 01:50:00+00:00,3.2154541016,22.180000000000003,-2.3,21.0,25.0,2.5200941563,1.7217311859
111,2025-01-13 01:51:00+00:00,3.2154541016,22.15333333333333,-2.3,21.0,25.0,2.4964699745,1.7217311859
112,2025-01-13 01:52:00+00:00,3.2154541016,22.12,-2.3,21.0,25.0,2.5317943096,1.7217311859
113,2025-01-13 01:53:00+00:00,3.2154541016,22.086666666666666,-2.3,21.0,25.0,2.5466401577,1.7217311859
114,2025-01-13 01:54:00+00:00,3.2154541016,22.073333333333334,-2.3,21.0,25.0,2.5500042439,1.7217311859
115,2025-01-13 01:55:00+00:00,3.2154541016,22.06,-2.3,21.0,25.0,2.528929472,1.7217311859
116,2025-01-13 01:56:00+00:00,3.2154541016,22.040000000000003,-2.3,21.0,25.0,2.4965453148,1.7217311859
117,2025-01-13 01:57:00+00:00,3.2154541016,22.006666666666664,-2.3,21.0,25.0,2.5111870766,1.7217311859
118,2025-01-13 01:58:00+00:00,3.2154541016,21.966666666666665,-2.3,21.0,25.0,2.5814704895,1.7217311859
119,2025-01-13 01:59:00+00:00,3.2154541016,21.926666666666666,-2.3,21.0,25.0,2.531771183,1.7217311859
120,2025-01-13 02:00:00+00:00,3.2154541016,21.886666666666667,-2.3,21.0,25.0,2.5020973682000003,1.7217311859
121,2025-01-13 02:01:00+00:00,3.2154541016,21.826666666666668,-2.3,21.0,25.0,2.4689786434,1.7217311859
122,2025-01-13 02:02:00+00:00,3.2154541016,21.773333333333333,-2.3,21.0,25.0,2.4948174953,1.7217311859
123,2025-01-13 02:03:00+00:00,3.2154541016,21.733333333333334,-2.3,21.0,25.0,2.5647246838,1.7217311859
124,2025-01-13 02:04:00+00:00,3.2154541016,21.673333333333336,-2.3,21.0,25.0,2.54403615,2.7260913849
125,2025-01-13 02:05:00+00:00,3.2154541016,21.62,-2.3,21.0,25.0,2.5307240486,2.7260913849
