,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-01-21 00:14:00+00:00,2.4248046875,22.05,1.0,22.0,26.0
1,2025-01-21 00:29:00+00:00,2.4248046875,22.044444444444444,1.0,22.0,26.0
2,2025-01-21 00:45:00+00:00,2.4248046875,22.04,1.2,22.0,26.0
3,2025-01-21 01:00:00+00:00,2.4248046875,22.036363636363635,1.2,22.0,26.0
4,2025-01-21 01:15:00+00:00,2.4248046875,22.05,1.2,22.0,26.0
5,2025-01-21 01:31:00+00:00,2.4248046875,22.053846153846152,1.4,22.0,26.0
7,2025-01-21 02:01:00+00:00,2.4248046875,22.042857142857144,1.4,22.0,26.0
8,2025-01-21 02:16:00+00:00,2.4248046875,22.040000000000003,1.4,22.0,26.0
9,2025-01-21 02:31:00+00:00,2.4248046875,22.04666666666667,1.6,22.0,26.0
10,2025-01-21 02:47:00+00:00,2.4248046875,22.046666666666667,1.6,22.0,26.0
11,2025-01-21 03:02:00+00:00,2.4248046875,22.066666666666666,1.6,22.0,26.0
14,2025-01-21 03:48:00+00:00,2.4248046875,22.08,2.0,22.0,26.0
15,2025-01-21 04:04:00+00:00,2.4248046875,22.113333333333333,2.0,22.0,26.0
16,2025-01-21 04:19:00+00:00,2.4248046875,22.139999999999997,2.0,22.0,26.0
17,2025-01-21 04:34:00+00:00,2.4248046875,22.18,2.4,22.0,26.0
18,2025-01-21 04:50:00+00:00,2.4248046875,22.213333333333335,2.4,22.0,26.0
20,2025-01-21 05:20:00+00:00,2.4248046875,22.266666666666666,2.4,23.0,25.0
21,2025-01-21 05:36:00+00:00,2.4248046875,22.313333333333336,2.6,23.0,25.0
22,2025-01-21 05:51:00+00:00,2.4248046875,22.366666666666667,2.6,23.0,25.0
23,2025-01-21 06:07:00+00:00,2.4248046875,22.413333333333334,2.6,23.0,25.0
25,2025-01-21 06:38:00+00:00,2.4248046875,22.466666666666665,2.8,23.5,24.5
26,2025-01-21 06:53:00+00:00,2.4248046875,22.533333333333335,2.8,23.0,25.0
28,2025-01-21 07:24:00+00:00,2.4248046875,22.59333333333333,2.8,23.5,24.5
29,2025-01-21 07:39:00+00:00,2.4248046875,22.65333333333333,3.0,23.5,24.5
30,2025-01-21 07:55:00+00:00,2.4248046875,22.71333333333333,3.0,23.5,24.5
31,2025-01-21 08:10:00+00:00,4.435546875,22.766666666666666,3.0,23.5,24.5
32,2025-01-21 08:25:00+00:00,8.52734375,22.82,3.0,23.5,24.5
33,2025-01-21 08:41:00+00:00,16.6256103516,22.86,3.4,23.5,24.5
34,2025-01-21 08:56:00+00:00,18.6606445312,22.9,3.4,23.5,24.5
35,2025-01-21 09:11:00+00:00,14.5368652344,22.933333333333334,3.4,23.5,24.5
36,2025-01-21 09:26:00+00:00,18.669921875,22.966666666666665,3.4,23.5,24.5
37,2025-01-21 09:42:00+00:00,20.6788330078,22.986666666666668,3.7,23.5,24.5
38,2025-01-21 09:58:00+00:00,26.7980957031,23.019999999999996,3.7,23.5,24.5
41,2025-01-21 10:43:00+00:00,31.4254150391,23.04666666666667,4.0,23.5,24.5
42,2025-01-21 10:59:00+00:00,25.3420410156,23.066666666666666,4.0,23.5,24.5
43,2025-01-21 11:14:00+00:00,19.2255859375,23.086666666666666,4.0,23.5,24.5
45,2025-01-21 11:45:00+00:00,21.4539794922,23.1,4.2,23.5,24.5
46,2025-01-21 12:00:00+00:00,19.4125976562,23.12,4.2,23.5,24.5
47,2025-01-21 12:15:00+00:00,29.5958251953,23.12666666666667,4.2,23.5,24.5
49,2025-01-21 12:45:00+00:00,19.1807861328,23.133333333333333,4.3,23.5,24.5
50,2025-01-21 13:00:00+00:00,25.7646484375,23.126666666666665,4.3,23.5,24.5
51,2025-01-21 13:15:00+00:00,23.6975097656,23.119999999999997,4.3,23.5,24.5
52,2025-01-21 13:30:00+00:00,19.6475830078,23.1,4.2,23.5,24.5
53,2025-01-21 13:45:00+00:00,15.5954589844,23.093333333333337,4.2,23.5,24.5
54,2025-01-21 14:01:00+00:00,11.5610351562,23.073333333333334,4.2,23.5,24.5
55,2025-01-21 14:18:00+00:00,9.5007324219,23.05333333333333,4.2,23.0,25.0
