,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-02-27 00:14:00+00:00,2.7474365234,22.2125,3.0,21.0,25.0
1,2025-02-27 00:29:00+00:00,2.7474365234,22.200000000000003,3.0,21.0,25.0
2,2025-02-27 00:45:00+00:00,2.7474365234,22.18,2.6,21.0,25.0
3,2025-02-27 01:00:00+00:00,2.7474365234,22.172727272727272,2.6,21.0,25.0
4,2025-02-27 01:15:00+00:00,2.7474365234,22.175,2.6,21.0,25.0
5,2025-02-27 01:31:00+00:00,2.7474365234,22.16923076923077,2.7,21.0,25.0
6,2025-02-27 01:47:00+00:00,2.7474365234,22.135714285714283,2.7,21.0,25.0
7,2025-02-27 02:02:00+00:00,2.7474365234,22.12,2.7,21.0,25.0
8,2025-02-27 02:18:00+00:00,2.7474365234,22.086666666666666,2.7,21.0,25.0
9,2025-02-27 02:34:00+00:00,2.7474365234,22.05333333333333,2.4,21.0,25.0
10,2025-02-27 02:49:00+00:00,2.7474365234,22.006666666666668,2.4,21.0,25.0
11,2025-02-27 03:04:00+00:00,2.7474365234,21.98,2.4,21.0,25.0
12,2025-02-27 03:19:00+00:00,2.7474365234,21.933333333333334,2.4,21.0,25.0
13,2025-02-27 03:34:00+00:00,2.7474365234,21.913333333333334,1.9,21.0,25.0
14,2025-02-27 03:49:00+00:00,2.7474365234,21.919999999999998,1.9,21.0,25.0
15,2025-02-27 04:05:00+00:00,2.7474365234,21.92,1.9,21.0,25.0
16,2025-02-27 04:20:00+00:00,2.7474365234,21.926666666666666,1.9,21.0,25.0
17,2025-02-27 04:35:00+00:00,2.7474365234,21.926666666666666,1.9,21.0,25.0
18,2025-02-27 04:50:00+00:00,2.7474365234,21.933333333333334,1.9,21.0,25.0
19,2025-02-27 05:05:00+00:00,2.7474365234,21.913333333333334,1.9,22.0,24.0
20,2025-02-27 05:21:00+00:00,2.7474365234,21.9,1.9,22.0,24.0
21,2025-02-27 05:37:00+00:00,2.7474365234,21.919999999999998,2.0,22.0,24.0
22,2025-02-27 05:52:00+00:00,2.7474365234,21.926666666666666,2.0,22.0,24.0
23,2025-02-27 06:09:00+00:00,2.7474365234,21.933333333333334,2.0,22.0,24.0
25,2025-02-27 06:40:00+00:00,2.7474365234,21.933333333333334,2.0,22.0,24.0
