,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux
0,2024-12-20 00:15:00+00:00,4.4522705078,22.0875,6.1,22.0,26.0,4.0272665024
1,2024-12-20 00:30:00+00:00,4.4522705078,22.066666666666666,5.6,22.0,26.0,4.0633821487
2,2024-12-20 00:45:00+00:00,4.4522705078,22.07,5.6,22.0,26.0,4.0584850311
3,2024-12-20 01:00:00+00:00,4.4522705078,22.063636363636363,5.6,22.0,26.0,4.0658726692
4,2024-12-20 01:15:00+00:00,4.4522705078,22.058333333333334,5.6,22.0,26.0,4.0405249596
5,2024-12-20 01:30:00+00:00,4.4522705078,22.053846153846152,5.1,22.0,26.0,4.0526733398
6,2024-12-20 01:46:00+00:00,4.4522705078,22.05,5.1,22.0,26.0,4.0339112282
7,2024-12-20 02:01:00+00:00,4.4522705078,22.053333333333335,5.1,22.0,26.0,4.0526633263
8,2024-12-20 02:16:00+00:00,4.4522705078,22.05333333333333,5.1,22.0,26.0,4.0657277107
9,2024-12-20 02:31:00+00:00,4.4522705078,22.053333333333335,4.9,22.0,26.0,4.0798358917
10,2024-12-20 02:46:00+00:00,4.4522705078,22.040000000000003,4.9,22.0,26.0,4.062286377
11,2024-12-20 03:01:00+00:00,4.4522705078,22.046666666666667,4.9,22.0,26.0,4.0222892761
12,2024-12-20 03:16:00+00:00,4.4522705078,22.053333333333335,4.9,22.0,26.0,4.128636837
13,2024-12-20 03:31:00+00:00,4.4522705078,22.053333333333335,4.8,22.0,26.0,4.0863070488
14,2024-12-20 03:46:00+00:00,4.4522705078,22.073333333333334,4.8,22.0,26.0,4.1455869675
15,2024-12-20 04:01:00+00:00,4.4522705078,22.1,4.8,22.0,26.0,4.074944973
16,2024-12-20 04:16:00+00:00,4.4522705078,22.146666666666665,4.8,22.0,26.0,4.0492520332
17,2024-12-20 04:31:00+00:00,4.4522705078,22.193333333333335,4.7,22.0,26.0,4.0658040047
18,2024-12-20 04:46:00+00:00,4.4522705078,22.26,4.7,22.0,26.0,4.0487327576
19,2024-12-20 05:02:00+00:00,4.4522705078,22.30666666666667,4.7,23.0,25.0,3.9998207092
20,2024-12-20 05:17:00+00:00,4.4522705078,22.360000000000003,4.7,23.0,25.0,3.9361121655
21,2024-12-20 05:32:00+00:00,4.4522705078,22.393333333333334,4.7,23.0,25.0,3.9553556442
22,2024-12-20 05:47:00+00:00,4.4522705078,22.426666666666666,4.7,23.0,25.0,3.9637205601
23,2024-12-20 06:04:00+00:00,4.4522705078,22.45333333333333,4.7,23.0,25.0,3.9277830124
24,2024-12-20 06:19:00+00:00,4.4522705078,22.466666666666665,4.7,23.0,25.0,3.9231181145
25,2024-12-20 06:34:00+00:00,4.4522705078,22.5,4.8,23.0,25.0,3.9528617859
26,2024-12-20 06:49:00+00:00,4.4522705078,22.506666666666668,4.8,23.0,25.0,4.0242390633
27,2024-12-20 07:05:00+00:00,4.4522705078,22.54,4.8,23.0,25.0,4.0616178513
28,2024-12-20 07:20:00+00:00,4.4522705078,22.58,4.8,23.0,25.0,4.5130605698
29,2024-12-20 07:36:00+00:00,4.4522705078,22.60666666666667,4.8,23.0,25.0,6.9517140388000005
30,2024-12-20 07:51:00+00:00,4.4522705078,22.62666666666667,4.8,23.0,25.0,14.4164819717
31,2024-12-20 08:06:00+00:00,12.6024169922,22.653333333333332,4.8,23.0,25.0,29.8699932098
32,2024-12-20 08:21:00+00:00,39.6235351562,22.666666666666668,4.8,23.0,25.0,72.0595855713
33,2024-12-20 08:36:00+00:00,125.2874145508,22.673333333333332,5.3,23.0,25.0,219.0344543457
34,2024-12-20 08:51:00+00:00,240.4429931641,22.740000000000002,5.3,23.0,25.0,471.9938049316
35,2024-12-20 09:06:00+00:00,332.3908691406,22.92,5.3,23.0,25.0,655.2343139648
36,2024-12-20 09:21:00+00:00,392.4763793945,23.153333333333332,5.3,23.0,25.0,783.2662963867
37,2024-12-20 09:36:00+00:00,447.4730834961,23.453333333333333,5.6,23.0,25.0,953.2986450195
38,2024-12-20 09:51:00+00:00,511.4004516602,23.633333333333333,5.6,23.0,25.0,977.8012695312
39,2024-12-20 10:06:00+00:00,553.5241699219,23.779999999999998,5.6,23.0,25.0,978.1033325195
40,2024-12-20 10:21:00+00:00,583.7840576172,23.88,5.6,23.0,25.0,978.1184692383
41,2024-12-20 10:36:00+00:00,616.6885986328,23.973333333333333,5.9,23.0,25.0,978.0946044922
42,2024-12-20 10:51:00+00:00,654.5400390625,24.026666666666667,5.9,23.0,25.0,978.0477294922
43,2024-12-20 11:07:00+00:00,660.8563232422,24.073333333333334,5.9,23.0,25.0,978.071472168
44,2024-12-20 11:22:00+00:00,655.4118652344,24.1,5.9,23.0,25.0,978.0254516602
45,2024-12-20 11:37:00+00:00,613.3587646484,24.106666666666666,5.7,23.0,25.0,881.6311035156
46,2024-12-20 11:52:00+00:00,391.6267089844,24.106666666666666,5.7,23.0,25.0,721.9963989258
47,2024-12-20 12:08:00+00:00,535.4979858398,24.12,5.7,23.0,25.0,975.1293334961
48,2024-12-20 12:23:00+00:00,415.3852539062,24.10666666666667,5.7,23.0,25.0,956.7907104492
49,2024-12-20 12:38:00+00:00,224.3004150391,24.046666666666667,5.3,23.0,25.0,801.0567016602
50,2024-12-20 12:53:00+00:00,332.8187255859,23.87333333333333,5.3,23.0,25.0,977.9384765625
51,2024-12-20 13:09:00+00:00,290.7525024414,23.666666666666668,5.3,23.0,25.0,941.9657592773
52,2024-12-20 13:24:00+00:00,379.7185058594,23.393333333333334,5.3,23.0,25.0,977.8363647461
53,2024-12-20 13:39:00+00:00,326.0397338867,23.24666666666667,4.4,23.0,25.0,644.0021972656
54,2024-12-20 13:54:00+00:00,126.2184448242,23.14,4.4,23.0,25.0,158.0371551514
55,2024-12-20 14:09:00+00:00,41.7390136719,23.066666666666666,4.4,23.0,25.0,73.9879226685
56,2024-12-20 14:24:00+00:00,37.6287841797,23.0,4.4,23.0,25.0,50.8754463196
57,2024-12-20 14:39:00+00:00,13.7185058594,22.946666666666665,3.8,23.0,25.0,22.3603725433
58,2024-12-20 14:54:00+00:00,5.4715576172,22.9,3.8,23.0,25.0,10.2363204956
59,2024-12-20 15:09:00+00:00,3.4616699219,22.86,3.8,23.0,25.0,5.4727883339
60,2024-12-20 15:24:00+00:00,3.4616699219,22.84666666666667,3.8,23.0,25.0,4.169696331
61,2024-12-20 15:39:00+00:00,3.4616699219,22.80666666666667,3.1,23.0,25.0,4.0775880814
62,2024-12-20 15:54:00+00:00,3.4616699219,22.74,3.1,23.0,25.0,4.1575789452
63,2024-12-20 16:09:00+00:00,3.4616699219,22.69333333333333,3.1,22.0,26.0,4.0446581841
64,2024-12-20 16:24:00+00:00,3.4616699219,22.646666666666665,3.1,22.0,26.0,4.0267276764
65,2024-12-20 16:39:00+00:00,3.4616699219,22.586666666666666,3.0,22.0,26.0,4.0241808891
66,2024-12-20 16:55:00+00:00,3.4616699219,22.533333333333335,3.0,22.0,26.0,4.0178537369
67,2024-12-20 17:10:00+00:00,3.4616699219,22.473333333333333,3.0,22.0,26.0,4.0150442123
68,2024-12-20 17:25:00+00:00,3.4616699219,22.413333333333334,3.0,22.0,26.0,4.0381379128
69,2024-12-20 17:40:00+00:00,3.4616699219,22.36,3.4,22.0,26.0,4.0690517426
70,2024-12-20 17:56:00+00:00,3.4616699219,22.293333333333337,3.4,22.0,26.0,4.030272007
71,2024-12-20 18:11:00+00:00,3.4616699219,22.233333333333334,3.4,22.0,26.0,4.04672575
72,2024-12-20 18:26:00+00:00,3.4616699219,22.206666666666663,3.4,22.0,26.0,4.0046520233
73,2024-12-20 18:41:00+00:00,3.4616699219,22.166666666666668,3.8,22.0,26.0,4.0859618187
74,2024-12-20 18:57:00+00:00,3.4616699219,22.14,3.8,22.0,26.0,4.1252222061
75,2024-12-20 19:12:00+00:00,3.4616699219,22.106666666666666,3.8,22.0,26.0,4.0785140991
76,2024-12-20 19:27:00+00:00,3.4616699219,22.08,3.8,22.0,26.0,4.1351623535
77,2024-12-20 19:42:00+00:00,3.4616699219,22.066666666666666,4.3,22.0,26.0,4.0684461594
78,2024-12-20 19:57:00+00:00,3.4616699219,22.053333333333335,4.3,22.0,26.0,4.0248851776
79,2024-12-20 20:12:00+00:00,3.4616699219,22.046666666666667,4.3,22.0,26.0,3.9966020584
80,2024-12-20 20:27:00+00:00,3.4616699219,22.053333333333335,4.3,22.0,26.0,3.9909422398
81,2024-12-20 20:42:00+00:00,3.4616699219,22.046666666666667,4.7,22.0,26.0,4.0567088127
82,2024-12-20 20:57:00+00:00,3.4616699219,22.040000000000003,4.7,22.0,26.0,4.117064476
83,2024-12-20 21:12:00+00:00,3.4616699219,22.033333333333335,4.7,22.0,26.0,4.1176543236
84,2024-12-20 21:28:00+00:00,3.4616699219,22.040000000000003,4.7,22.0,26.0,4.0995354652
85,2024-12-20 21:43:00+00:00,3.4616699219,22.06,5.3,22.0,26.0,4.0771384239
86,2024-12-20 21:58:00+00:00,3.4616699219,22.08,5.3,22.0,26.0,4.073674202
87,2024-12-20 22:13:00+00:00,3.4616699219,22.066666666666666,5.3,22.0,26.0,4.0369606018
88,2024-12-20 22:28:00+00:00,3.4616699219,22.064285714285713,5.3,22.0,26.0,4.1211333275
89,2024-12-20 22:43:00+00:00,3.4616699219,22.061538461538458,5.7,22.0,26.0,4.1185932159
90,2024-12-20 22:58:00+00:00,3.4616699219,22.058333333333334,5.7,22.0,26.0,3.9733982086
91,2024-12-20 23:13:00+00:00,3.4616699219,22.063636363636363,5.7,22.0,26.0,4.0394244194
92,2024-12-20 23:28:00+00:00,3.4616699219,22.07,5.7,22.0,26.0,4.1304154396
