,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux
0,2025-01-06 00:14:00+00:00,2.6556396484,21.9875,0.5,22.0,26.0,4.08614254
1,2025-01-06 00:29:00+00:00,2.6556396484,21.98888888888889,0.5,22.0,26.0,3.9681272507
2,2025-01-06 00:45:00+00:00,2.6556396484,21.990000000000002,0.0,22.0,26.0,4.0705919266
3,2025-01-06 01:02:00+00:00,2.6556396484,21.981818181818184,0.0,22.0,26.0,4.061445713
4,2025-01-06 01:17:00+00:00,2.6556396484,22.0,0.0,22.0,26.0,4.0143461227
5,2025-01-06 01:32:00+00:00,2.6556396484,22.00769230769231,-0.1,22.0,26.0,4.1569314003
6,2025-01-06 01:47:00+00:00,2.6556396484,22.00714285714286,-0.1,22.0,26.0,3.9846765995
7,2025-01-06 02:02:00+00:00,2.6556396484,22.006666666666668,-0.1,22.0,26.0,4.146502018
8,2025-01-06 02:17:00+00:00,2.6556396484,22.02,-0.1,22.0,26.0,4.076048851
9,2025-01-06 02:32:00+00:00,2.6556396484,22.033333333333335,-0.1,22.0,26.0,4.0972180367
10,2025-01-06 02:47:00+00:00,2.6556396484,22.006666666666668,-0.1,22.0,26.0,4.0021805763
11,2025-01-06 03:02:00+00:00,2.6556396484,22.0,-0.1,22.0,26.0,4.0777029991
12,2025-01-06 03:17:00+00:00,2.6556396484,22.006666666666668,-0.1,22.0,26.0,4.0598678589
13,2025-01-06 03:32:00+00:00,2.6556396484,22.02,0.0,22.0,26.0,4.0463523865
14,2025-01-06 03:47:00+00:00,2.6556396484,22.026666666666664,0.0,22.0,26.0,4.049469471
15,2025-01-06 04:02:00+00:00,2.6556396484,22.033333333333335,0.0,22.0,26.0,4.1245141029
16,2025-01-06 04:17:00+00:00,2.6556396484,22.04666666666667,0.0,22.0,26.0,4.1219258308
17,2025-01-06 04:32:00+00:00,2.6556396484,22.066666666666666,0.1,22.0,26.0,3.9790446758
18,2025-01-06 04:47:00+00:00,2.6556396484,22.09333333333333,0.1,22.0,26.0,4.0335197449
19,2025-01-06 05:02:00+00:00,2.6556396484,22.10666666666667,0.1,23.0,25.0,4.1108269691
20,2025-01-06 05:17:00+00:00,2.6556396484,22.166666666666668,0.1,23.0,25.0,4.0576710701
21,2025-01-06 05:32:00+00:00,2.6556396484,22.15333333333333,0.4,23.0,25.0,4.0414237976
22,2025-01-06 05:47:00+00:00,2.6556396484,22.139999999999997,0.4,23.0,25.0,3.9613382816
23,2025-01-06 06:02:00+00:00,2.6556396484,22.113333333333333,0.4,23.0,25.0,3.9559185505
24,2025-01-06 06:17:00+00:00,2.6556396484,22.086666666666666,0.4,23.0,25.0,3.9248664379
25,2025-01-06 06:32:00+00:00,2.6556396484,22.073333333333334,1.1,23.0,25.0,3.9770247936
26,2025-01-06 06:47:00+00:00,2.6556396484,22.040000000000003,1.1,23.0,25.0,3.9805157185
27,2025-01-06 07:02:00+00:00,2.6556396484,22.013333333333332,1.1,23.0,25.0,3.9959990978
28,2025-01-06 07:17:00+00:00,2.6556396484,21.98,1.1,23.0,25.0,3.9806334972
29,2025-01-06 07:32:00+00:00,2.6556396484,21.96,0.7,23.0,25.0,4.0503621101
30,2025-01-06 07:47:00+00:00,2.6556396484,21.92666666666667,0.7,23.0,25.0,6.1524596214
31,2025-01-06 08:03:00+00:00,2.6556396484,21.88,0.7,23.0,25.0,8.9326353073
32,2025-01-06 08:19:00+00:00,2.6556396484,21.84666666666667,0.7,23.0,25.0,10.9743280411
33,2025-01-06 08:34:00+00:00,2.6556396484,21.82,1.5,23.0,25.0,13.0114612579
34,2025-01-06 08:49:00+00:00,4.6705322266,21.779999999999998,1.5,23.0,25.0,16.8607559204
35,2025-01-06 09:04:00+00:00,6.6801757812,21.706666666666663,1.5,23.0,25.0,21.5630950928
