,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-02-11 00:14:00+00:00,4.5628662109,21.2,0.6,21.0,25.0
1,2025-02-11 00:29:00+00:00,4.5628662109,21.211111111111112,0.6,21.0,25.0
2,2025-02-11 00:44:00+00:00,4.5628662109,21.21,0.6,21.0,25.0
3,2025-02-11 01:00:00+00:00,4.5628662109,21.2,0.6,21.0,25.0
4,2025-02-11 01:15:00+00:00,4.5628662109,21.183333333333334,0.6,21.0,25.0
5,2025-02-11 01:30:00+00:00,4.5628662109,21.16923076923077,0.5,21.0,25.0
6,2025-02-11 01:46:00+00:00,4.5628662109,21.17142857142857,0.5,21.0,25.0
10,2025-02-11 02:46:00+00:00,4.5628662109,21.186666666666667,0.5,21.0,25.0
12,2025-02-11 03:16:00+00:00,4.5628662109,21.2,0.5,21.0,25.0
13,2025-02-11 03:31:00+00:00,4.5628662109,21.233333333333334,0.5,21.0,25.0
14,2025-02-11 03:46:00+00:00,4.5628662109,21.266666666666666,0.5,21.0,25.0
15,2025-02-11 04:01:00+00:00,4.5628662109,21.28666666666667,0.5,21.0,25.0
16,2025-02-11 04:16:00+00:00,4.5628662109,21.326666666666664,0.5,21.0,25.0
18,2025-02-11 04:46:00+00:00,4.5628662109,21.37333333333333,0.4,21.0,25.0
19,2025-02-11 05:01:00+00:00,4.5628662109,21.42666666666667,0.4,22.0,24.0
20,2025-02-11 05:17:00+00:00,4.5628662109,21.459999999999997,0.4,22.0,24.0
21,2025-02-11 05:33:00+00:00,4.5628662109,21.480000000000004,0.3,22.0,24.0
22,2025-02-11 05:48:00+00:00,4.5628662109,21.519999999999996,0.3,22.0,24.0
23,2025-02-11 06:03:00+00:00,4.5628662109,21.553333333333335,0.3,22.0,24.0
25,2025-02-11 06:33:00+00:00,4.5628662109,21.593333333333337,0.3,22.0,24.0
26,2025-02-11 06:49:00+00:00,4.5628662109,21.646666666666665,0.3,22.0,24.0
27,2025-02-11 07:05:00+00:00,4.5628662109,21.686666666666667,0.3,22.0,24.0
28,2025-02-11 07:20:00+00:00,4.5628662109,21.74,0.3,22.0,24.0
29,2025-02-11 07:35:00+00:00,4.5628662109,21.84,0.3,22.0,24.0
30,2025-02-11 07:50:00+00:00,6.5646972656,21.92,0.3,22.0,24.0
31,2025-02-11 08:06:00+00:00,8.568847656199999,21.993333333333332,0.3,22.0,24.0
33,2025-02-11 08:36:00+00:00,12.6586914062,22.066666666666666,0.5,22.0,24.0
34,2025-02-11 08:51:00+00:00,14.6906738281,22.12666666666667,0.5,22.0,24.0
35,2025-02-11 09:08:00+00:00,20.7592773438,22.14,0.5,22.0,24.0
