,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-01-04 00:14:00+00:00,2.9957275391,22.075,-5.5,22.0,26.0
1,2025-01-04 00:29:00+00:00,2.9957275391,22.055555555555557,-5.5,22.0,26.0
2,2025-01-04 00:44:00+00:00,2.9957275391,22.07,-4.8,22.0,26.0
3,2025-01-04 00:59:00+00:00,2.9957275391,22.09090909090909,-4.8,22.0,26.0
4,2025-01-04 01:14:00+00:00,2.9957275391,22.099999999999998,-4.8,22.0,26.0
5,2025-01-04 01:29:00+00:00,2.9957275391,22.092307692307692,-4.8,22.0,26.0
6,2025-01-04 01:44:00+00:00,2.9957275391,22.07857142857143,-4.5,22.0,26.0
7,2025-01-04 01:59:00+00:00,2.9957275391,22.066666666666666,-4.5,22.0,26.0
8,2025-01-04 02:14:00+00:00,2.9957275391,22.09333333333333,-4.5,22.0,26.0
9,2025-01-04 02:29:00+00:00,2.9957275391,22.10666666666667,-4.5,22.0,26.0
10,2025-01-04 02:44:00+00:00,2.9957275391,22.12666666666667,-3.8,22.0,26.0
11,2025-01-04 02:59:00+00:00,2.9957275391,22.113333333333333,-3.8,22.0,26.0
12,2025-01-04 03:14:00+00:00,2.9957275391,22.093333333333337,-3.8,22.0,26.0
13,2025-01-04 03:29:00+00:00,2.9957275391,22.09333333333333,-3.8,22.0,26.0
14,2025-01-04 03:44:00+00:00,2.9957275391,22.08,-3.4,22.0,26.0
15,2025-01-04 03:59:00+00:00,2.9957275391,22.1,-3.4,22.0,26.0
16,2025-01-04 04:14:00+00:00,2.9957275391,22.12,-3.4,22.0,26.0
17,2025-01-04 04:29:00+00:00,2.9957275391,22.113333333333333,-3.4,22.0,26.0
18,2025-01-04 04:44:00+00:00,2.9957275391,22.1,-3.3,22.0,26.0
19,2025-01-04 05:00:00+00:00,2.9957275391,22.08,-3.3,22.0,26.0
20,2025-01-04 05:15:00+00:00,2.9957275391,22.066666666666666,-3.3,22.0,26.0
21,2025-01-04 05:30:00+00:00,2.9957275391,22.08,-1.9,22.0,26.0
22,2025-01-04 05:45:00+00:00,2.9957275391,22.10666666666667,-1.9,22.0,26.0
23,2025-01-04 06:00:00+00:00,2.9957275391,22.093333333333337,-1.9,22.0,26.0
24,2025-01-04 06:15:00+00:00,2.9957275391,22.080000000000002,-1.9,22.0,26.0
25,2025-01-04 06:30:00+00:00,2.9957275391,22.06,-1.5,22.0,26.0
26,2025-01-04 06:45:00+00:00,2.9957275391,22.05333333333333,-1.5,22.0,26.0
27,2025-01-04 07:00:00+00:00,2.9957275391,22.066666666666666,-1.5,22.0,26.0
28,2025-01-04 07:15:00+00:00,2.9957275391,22.080000000000002,-1.5,22.0,26.0
29,2025-01-04 07:30:00+00:00,2.9957275391,22.106666666666666,-1.9,22.0,26.0
30,2025-01-04 07:45:00+00:00,2.9957275391,22.09333333333333,-1.9,22.0,26.0
