,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-01-27 00:14:00+00:00,4.0622558594,21.975,0.3,22.0,26.0
1,2025-01-27 00:29:00+00:00,4.0622558594,21.977777777777778,0.3,22.0,26.0
2,2025-01-27 00:44:00+00:00,4.0622558594,21.98,0.9,22.0,26.0
3,2025-01-27 00:59:00+00:00,4.0622558594,21.981818181818184,0.9,22.0,26.0
4,2025-01-27 01:15:00+00:00,4.0622558594,21.983333333333334,0.9,22.0,26.0
5,2025-01-27 01:31:00+00:00,4.0622558594,21.96923076923077,1.8,22.0,26.0
6,2025-01-27 01:48:00+00:00,4.0622558594,21.964285714285715,1.8,22.0,26.0
7,2025-01-27 02:03:00+00:00,4.0622558594,21.973333333333336,1.8,22.0,26.0
8,2025-01-27 02:19:00+00:00,4.0622558594,21.973333333333336,1.8,22.0,26.0
9,2025-01-27 02:34:00+00:00,4.0622558594,21.973333333333336,2.1,22.0,26.0
10,2025-01-27 02:50:00+00:00,4.0622558594,21.980000000000004,2.1,22.0,26.0
11,2025-01-27 03:06:00+00:00,4.0622558594,21.986666666666668,2.1,22.0,26.0
12,2025-01-27 03:21:00+00:00,4.0622558594,21.986666666666668,2.1,22.0,26.0
13,2025-01-27 03:36:00+00:00,4.0622558594,21.986666666666668,2.2,22.0,26.0
14,2025-01-27 03:51:00+00:00,4.0622558594,21.993333333333332,2.2,22.0,26.0
15,2025-01-27 04:06:00+00:00,4.0622558594,22.006666666666664,2.2,22.0,26.0
16,2025-01-27 04:22:00+00:00,4.0622558594,22.02,2.2,22.0,26.0
17,2025-01-27 04:37:00+00:00,4.0622558594,22.026666666666664,2.2,22.0,26.0
18,2025-01-27 04:52:00+00:00,4.0622558594,22.04,2.2,22.0,26.0
19,2025-01-27 05:08:00+00:00,4.0622558594,22.046666666666667,2.2,23.0,25.0
20,2025-01-27 05:23:00+00:00,4.0622558594,22.08,2.2,23.0,25.0
21,2025-01-27 05:38:00+00:00,4.0622558594,22.1,2.6,23.0,25.0
22,2025-01-27 05:53:00+00:00,4.0622558594,22.1,2.6,23.0,25.0
23,2025-01-27 06:08:00+00:00,4.0622558594,22.12,2.6,23.0,25.0
24,2025-01-27 06:23:00+00:00,4.0622558594,22.14,2.6,23.0,25.0
25,2025-01-27 06:38:00+00:00,4.0622558594,22.15333333333333,2.8,23.5,24.5
26,2025-01-27 06:54:00+00:00,4.0622558594,22.153333333333332,2.8,23.0,25.0
27,2025-01-27 07:09:00+00:00,4.0622558594,22.186666666666664,2.8,23.5,24.5
28,2025-01-27 07:24:00+00:00,4.0622558594,22.21333333333333,2.8,23.5,24.5
29,2025-01-27 07:39:00+00:00,4.0622558594,22.253333333333334,3.0,23.5,24.5
30,2025-01-27 07:55:00+00:00,4.0622558594,22.3,3.0,23.5,24.5
31,2025-01-27 08:10:00+00:00,4.0622558594,22.36,3.0,23.5,24.5
32,2025-01-27 08:25:00+00:00,4.0622558594,22.413333333333334,3.0,23.0,25.0
33,2025-01-27 08:40:00+00:00,4.0622558594,22.480000000000004,2.9,23.5,24.5
34,2025-01-27 08:56:00+00:00,4.0622558594,22.573333333333334,2.9,23.5,24.5
36,2025-01-27 09:27:00+00:00,6.0975341797,22.653333333333332,2.9,23.5,24.5
37,2025-01-27 09:42:00+00:00,8.09765625,22.740000000000002,2.9,23.5,24.5
38,2025-01-27 09:57:00+00:00,8.09765625,22.819999999999997,2.9,23.5,24.5
39,2025-01-27 10:12:00+00:00,10.1246337891,22.913333333333334,2.9,23.5,24.5
40,2025-01-27 10:27:00+00:00,10.1166992188,22.993333333333332,2.9,23.5,24.5
41,2025-01-27 10:43:00+00:00,8.1098632812,23.066666666666666,3.5,23.5,24.5
45,2025-01-27 11:44:00+00:00,20.7215576172,23.14,4.2,23.5,24.5
47,2025-01-27 12:15:00+00:00,24.9388427734,23.2,4.2,23.5,24.5
48,2025-01-27 12:30:00+00:00,18.6219482422,23.24,5.0,23.5,24.5
49,2025-01-27 12:45:00+00:00,16.5166015625,23.266666666666666,5.0,23.5,24.5
50,2025-01-27 13:01:00+00:00,29.3485107422,23.266666666666666,5.0,23.5,24.5
51,2025-01-27 13:16:00+00:00,16.2247314453,23.240000000000002,5.0,23.5,24.5
52,2025-01-27 13:31:00+00:00,13.9471435547,23.220000000000002,6.0,23.5,24.5
53,2025-01-27 13:46:00+00:00,28.5950927734,23.186666666666664,6.0,23.5,24.5
54,2025-01-27 14:02:00+00:00,30.6011962891,23.119999999999997,6.0,23.5,24.5
55,2025-01-27 14:17:00+00:00,28.5627441406,23.046666666666667,6.0,23.5,24.5
56,2025-01-27 14:32:00+00:00,22.3907470703,22.973333333333333,6.3,23.5,24.5
57,2025-01-27 14:47:00+00:00,37.8000488281,22.90666666666667,6.3,23.0,25.0
60,2025-01-27 15:32:00+00:00,16.1336669922,22.82,5.5,23.0,25.0
61,2025-01-27 15:48:00+00:00,7.8325195312,22.733333333333334,5.5,23.0,25.0
63,2025-01-27 16:18:00+00:00,3.7976074219,22.653333333333332,5.5,22.0,26.0
64,2025-01-27 16:33:00+00:00,3.7976074219,22.58,5.2,22.0,26.0
65,2025-01-27 16:48:00+00:00,3.7976074219,22.5,5.2,22.0,26.0
66,2025-01-27 17:03:00+00:00,3.7976074219,22.44,5.2,22.0,26.0
67,2025-01-27 17:18:00+00:00,3.7976074219,22.373333333333335,5.2,22.0,26.0
68,2025-01-27 17:33:00+00:00,3.7976074219,22.32,5.3,22.0,26.0
69,2025-01-27 17:48:00+00:00,3.7976074219,22.27333333333333,5.3,22.0,26.0
70,2025-01-27 18:03:00+00:00,3.7976074219,22.233333333333334,5.3,22.0,26.0
71,2025-01-27 18:20:00+00:00,3.7976074219,22.186666666666667,5.3,22.0,26.0
72,2025-01-27 18:35:00+00:00,3.7976074219,22.153333333333332,5.2,22.0,26.0
73,2025-01-27 18:50:00+00:00,3.7976074219,22.126666666666665,5.2,22.0,26.0
74,2025-01-27 19:06:00+00:00,3.7976074219,22.1,5.2,22.0,26.0
75,2025-01-27 19:22:00+00:00,3.7976074219,22.08,5.2,22.0,26.0
76,2025-01-27 19:37:00+00:00,3.7976074219,22.06,5.1,22.0,26.0
77,2025-01-27 19:52:00+00:00,3.7976074219,22.053333333333335,5.1,22.0,26.0
78,2025-01-27 20:07:00+00:00,3.7976074219,22.04666666666667,5.1,22.0,26.0
79,2025-01-27 20:22:00+00:00,3.7976074219,22.040000000000003,5.1,22.0,26.0
80,2025-01-27 20:37:00+00:00,3.7976074219,22.026666666666667,4.7,22.0,26.0
81,2025-01-27 20:53:00+00:00,3.7976074219,22.02,4.7,22.0,26.0
82,2025-01-27 21:08:00+00:00,3.7976074219,22.013333333333332,4.7,22.0,26.0
83,2025-01-27 21:23:00+00:00,3.7976074219,22.013333333333335,4.7,22.0,26.0
84,2025-01-27 21:38:00+00:00,3.7976074219,22.013333333333335,4.8,22.0,26.0
85,2025-01-27 21:53:00+00:00,3.7976074219,22.006666666666668,4.8,22.0,26.0
86,2025-01-27 22:08:00+00:00,3.7976074219,22.013333333333335,4.8,22.0,26.0
87,2025-01-27 22:23:00+00:00,3.7976074219,22.014285714285716,4.8,22.0,26.0
88,2025-01-27 22:39:00+00:00,3.7976074219,22.01538461538462,4.6,22.0,26.0
89,2025-01-27 22:54:00+00:00,3.7976074219,22.01666666666667,4.6,22.0,26.0
90,2025-01-27 23:10:00+00:00,3.7976074219,22.018181818181823,4.6,22.0,26.0
91,2025-01-27 23:25:00+00:00,3.7976074219,22.020000000000003,4.6,22.0,26.0
92,2025-01-27 23:40:00+00:00,3.7976074219,22.011111111111113,3.9,22.0,26.0
93,2025-01-27 23:55:00+00:00,3.7976074219,22.000000000000004,3.9,22.0,26.0
