,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-01-10 00:14:00+00:00,3.3059082031,22.15,-1.7,22.0,26.0
1,2025-01-10 00:29:00+00:00,3.3059082031,22.144444444444446,-1.7,22.0,26.0
2,2025-01-10 00:44:00+00:00,3.3059082031,22.130000000000003,-1.7,22.0,26.0
3,2025-01-10 00:59:00+00:00,3.3059082031,22.12727272727273,-1.7,22.0,26.0
4,2025-01-10 01:14:00+00:00,3.3059082031,22.108333333333334,-1.7,22.0,26.0
6,2025-01-10 01:44:00+00:00,3.3059082031,22.092307692307692,-2.1,22.0,26.0
7,2025-01-10 01:59:00+00:00,3.3059082031,22.099999999999998,-2.1,22.0,26.0
9,2025-01-10 02:29:00+00:00,3.3059082031,22.10666666666667,-2.1,22.0,26.0
10,2025-01-10 02:44:00+00:00,3.3059082031,22.09333333333333,-1.1,22.0,26.0
11,2025-01-10 03:00:00+00:00,3.3059082031,22.086666666666666,-1.1,22.0,26.0
12,2025-01-10 03:16:00+00:00,3.3059082031,22.086666666666662,-1.1,22.0,26.0
13,2025-01-10 03:31:00+00:00,3.3059082031,22.1,-0.7,22.0,26.0
14,2025-01-10 03:46:00+00:00,3.3059082031,22.12666666666667,-0.7,22.0,26.0
15,2025-01-10 04:01:00+00:00,3.3059082031,22.166666666666668,-0.7,22.0,26.0
16,2025-01-10 04:16:00+00:00,3.3059082031,22.193333333333335,-0.7,22.0,26.0
17,2025-01-10 04:31:00+00:00,3.3059082031,22.220000000000002,-0.5,22.0,26.0
18,2025-01-10 04:46:00+00:00,3.3059082031,22.273333333333333,-0.5,22.0,26.0
20,2025-01-10 05:16:00+00:00,3.3059082031,22.326666666666664,-0.5,23.0,25.0
21,2025-01-10 05:32:00+00:00,3.3059082031,22.37333333333333,-0.4,23.0,25.0
22,2025-01-10 05:47:00+00:00,3.3059082031,22.426666666666666,-0.4,23.0,25.0
23,2025-01-10 06:02:00+00:00,3.3059082031,22.486666666666668,-0.4,23.0,25.0
24,2025-01-10 06:17:00+00:00,3.3059082031,22.513333333333335,-0.4,23.0,25.0
25,2025-01-10 06:32:00+00:00,3.3059082031,22.546666666666667,-0.2,23.0,25.0
26,2025-01-10 06:47:00+00:00,3.3059082031,22.593333333333337,-0.2,23.0,25.0
28,2025-01-10 07:17:00+00:00,3.3059082031,22.64,-0.2,23.0,25.0
29,2025-01-10 07:32:00+00:00,3.3059082031,22.686666666666664,0.0,23.0,25.0
30,2025-01-10 07:47:00+00:00,3.3059082031,22.72666666666667,0.0,23.0,25.0
31,2025-01-10 08:02:00+00:00,3.3059082031,22.753333333333334,0.0,23.0,25.0
32,2025-01-10 08:17:00+00:00,3.3059082031,22.773333333333333,0.0,23.0,25.0
33,2025-01-10 08:32:00+00:00,7.4105224609,22.78666666666667,0.1,23.0,25.0
34,2025-01-10 08:48:00+00:00,11.4239501953,22.8,0.1,23.0,25.0
35,2025-01-10 09:04:00+00:00,17.5445556641,22.80666666666667,0.1,23.0,25.0
36,2025-01-10 09:19:00+00:00,33.1086425781,22.82,0.1,23.0,25.0
37,2025-01-10 09:34:00+00:00,18.01953125,22.846666666666668,0.5,23.0,25.0
42,2025-01-10 10:50:00+00:00,108.1322021484,22.866666666666667,0.9,23.0,25.0
43,2025-01-10 11:05:00+00:00,40.2156982422,22.873333333333335,0.9,23.0,25.0
44,2025-01-10 11:21:00+00:00,39.2504882812,22.906666666666663,0.9,23.0,25.0
45,2025-01-10 11:37:00+00:00,104.001159668,22.94,1.1,23.0,25.0
47,2025-01-10 12:07:00+00:00,337.2177124023,22.946666666666665,1.1,23.0,25.0
49,2025-01-10 12:37:00+00:00,407.752746582,22.95333333333333,1.0,23.0,25.0
51,2025-01-10 13:07:00+00:00,425.3207397461,22.966666666666665,1.0,23.0,25.0
52,2025-01-10 13:22:00+00:00,236.5682983398,22.973333333333333,1.0,23.0,25.0
53,2025-01-10 13:37:00+00:00,386.8485107422,22.973333333333333,0.6,23.0,25.0
54,2025-01-10 13:52:00+00:00,294.8472290039,22.98,0.6,23.0,25.0
55,2025-01-10 14:07:00+00:00,107.7569580078,22.986666666666665,0.6,23.0,25.0
56,2025-01-10 14:22:00+00:00,73.5778198242,22.993333333333332,0.6,23.0,25.0
57,2025-01-10 14:37:00+00:00,176.0756835938,22.986666666666668,0.3,23.0,25.0
58,2025-01-10 14:52:00+00:00,94.192199707,22.973333333333336,0.3,23.0,25.0
59,2025-01-10 15:07:00+00:00,17.7468261719,22.933333333333334,0.3,23.0,25.0
60,2025-01-10 15:22:00+00:00,7.330078125,22.9,0.3,23.0,25.0
61,2025-01-10 15:37:00+00:00,3.3170166016,22.866666666666667,0.1,23.0,25.0
62,2025-01-10 15:52:00+00:00,3.3170166016,22.813333333333333,0.1,23.0,25.0
63,2025-01-10 16:07:00+00:00,3.3170166016,22.76,0.1,22.0,26.0
64,2025-01-10 16:22:00+00:00,3.3170166016,22.71333333333333,0.1,22.0,26.0
65,2025-01-10 16:37:00+00:00,3.3170166016,22.666666666666668,-0.3,22.0,26.0
66,2025-01-10 16:52:00+00:00,3.3170166016,22.613333333333333,-0.3,22.0,26.0
67,2025-01-10 17:07:00+00:00,3.3170166016,22.546666666666667,-0.3,22.0,26.0
68,2025-01-10 17:22:00+00:00,3.3170166016,22.493333333333332,-0.3,22.0,26.0
69,2025-01-10 17:37:00+00:00,3.3170166016,22.42,0.1,22.0,26.0
70,2025-01-10 17:52:00+00:00,3.3170166016,22.353333333333335,0.1,22.0,26.0
71,2025-01-10 18:07:00+00:00,3.3170166016,22.273333333333333,0.1,22.0,26.0
72,2025-01-10 18:22:00+00:00,3.3170166016,22.21333333333333,0.1,22.0,26.0
73,2025-01-10 18:37:00+00:00,3.3170166016,22.173333333333332,0.2,22.0,26.0
74,2025-01-10 18:52:00+00:00,3.3170166016,22.146666666666665,0.2,22.0,26.0
75,2025-01-10 19:07:00+00:00,3.3170166016,22.12,0.2,22.0,26.0
76,2025-01-10 19:22:00+00:00,3.3170166016,22.1,0.2,22.0,26.0
77,2025-01-10 19:37:00+00:00,3.3170166016,22.080000000000002,0.4,22.0,26.0
78,2025-01-10 19:52:00+00:00,3.3170166016,22.053333333333335,0.4,22.0,26.0
79,2025-01-10 20:07:00+00:00,3.3170166016,22.040000000000003,0.4,22.0,26.0
80,2025-01-10 20:22:00+00:00,3.3170166016,22.033333333333335,0.4,22.0,26.0
81,2025-01-10 20:37:00+00:00,3.3170166016,22.040000000000003,0.3,22.0,26.0
82,2025-01-10 20:52:00+00:00,3.3170166016,22.060000000000002,0.3,22.0,26.0
83,2025-01-10 21:09:00+00:00,3.3170166016,22.073333333333334,0.3,22.0,26.0
84,2025-01-10 21:24:00+00:00,3.3170166016,22.086666666666666,0.3,22.0,26.0
85,2025-01-10 21:39:00+00:00,3.3170166016,22.10666666666667,0.2,22.0,26.0
86,2025-01-10 21:54:00+00:00,3.3170166016,22.126666666666665,0.2,22.0,26.0
87,2025-01-10 22:10:00+00:00,3.3170166016,22.126666666666665,0.2,22.0,26.0
88,2025-01-10 22:25:00+00:00,3.3170166016,22.12142857142857,0.2,22.0,26.0
89,2025-01-10 22:40:00+00:00,3.3170166016,22.115384615384617,0.4,22.0,26.0
90,2025-01-10 22:55:00+00:00,3.3170166016,22.116666666666664,0.4,22.0,26.0
91,2025-01-10 23:10:00+00:00,3.3170166016,22.118181818181817,0.4,22.0,26.0
92,2025-01-10 23:25:00+00:00,3.3170166016,22.13,0.4,22.0,26.0
93,2025-01-10 23:40:00+00:00,3.3170166016,22.144444444444442,0.3,22.0,26.0
94,2025-01-10 23:55:00+00:00,3.3170166016,22.162499999999998,0.3,22.0,26.0
