,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2025-02-20 00:14:00+00:00,4.3879394531,21.8625,-0.8,21.0,25.0
1,2025-02-20 00:29:00+00:00,4.3879394531,21.855555555555554,-0.8,21.0,25.0
2,2025-02-20 00:44:00+00:00,4.3879394531,21.86,-1.0,21.0,25.0
3,2025-02-20 00:59:00+00:00,4.3879394531,21.863636363636363,-1.0,21.0,25.0
4,2025-02-20 01:14:00+00:00,4.3879394531,21.858333333333334,-1.0,21.0,25.0
5,2025-02-20 01:29:00+00:00,4.3879394531,21.853846153846156,-1.0,21.0,25.0
6,2025-02-20 01:44:00+00:00,4.3879394531,21.857142857142858,-1.1,21.0,25.0
7,2025-02-20 01:59:00+00:00,4.3879394531,21.866666666666667,-1.1,21.0,25.0
8,2025-02-20 02:14:00+00:00,4.3879394531,21.873333333333335,-1.1,21.0,25.0
9,2025-02-20 02:29:00+00:00,4.3879394531,21.880000000000003,-1.1,21.0,25.0
10,2025-02-20 02:44:00+00:00,4.3879394531,21.88,-1.1,21.0,25.0
11,2025-02-20 03:00:00+00:00,4.3879394531,21.866666666666667,-1.1,21.0,25.0
12,2025-02-20 03:15:00+00:00,4.3879394531,21.88,-1.1,21.0,25.0
13,2025-02-20 03:30:00+00:00,4.3879394531,21.88,-1.1,21.0,25.0
14,2025-02-20 03:46:00+00:00,4.3879394531,21.88,-1.1,21.0,25.0
15,2025-02-20 04:01:00+00:00,4.3879394531,21.893333333333334,-1.1,21.0,25.0
16,2025-02-20 04:16:00+00:00,4.3879394531,21.92666666666667,-1.1,21.0,25.0
17,2025-02-20 04:31:00+00:00,4.3879394531,21.939999999999998,-1.2,21.0,25.0
18,2025-02-20 04:46:00+00:00,4.3879394531,21.94,-1.2,21.0,25.0
19,2025-02-20 05:01:00+00:00,4.3879394531,21.933333333333334,-1.2,22.0,24.0
20,2025-02-20 05:16:00+00:00,4.3879394531,21.953333333333333,-1.2,22.0,24.0
21,2025-02-20 05:31:00+00:00,4.3879394531,21.873333333333335,-1.0,22.0,24.0
22,2025-02-20 05:46:00+00:00,4.3879394531,21.88,-1.0,22.0,24.0
23,2025-02-20 06:01:00+00:00,4.3879394531,21.900000000000002,-1.0,22.0,24.0
24,2025-02-20 06:16:00+00:00,4.3879394531,21.939999999999998,-1.0,22.0,24.0
25,2025-02-20 06:31:00+00:00,8.447753906199999,21.973333333333336,-0.5,22.0,24.0
26,2025-02-20 06:46:00+00:00,23.5454101562,22.06,-0.5,22.0,24.0
27,2025-02-20 07:01:00+00:00,63.9376220703,22.133333333333333,-0.5,22.0,24.0
28,2025-02-20 07:16:00+00:00,61.7029418945,22.233333333333334,-0.5,22.5,23.5
29,2025-02-20 07:31:00+00:00,54.6255493164,22.333333333333332,0.2,22.5,23.5
30,2025-02-20 07:46:00+00:00,50.5049438477,22.406666666666663,0.2,22.5,23.5
31,2025-02-20 08:01:00+00:00,250.5615844727,22.473333333333333,0.2,22.5,23.5
32,2025-02-20 08:16:00+00:00,269.3172607422,22.566666666666666,0.2,22.5,23.5
33,2025-02-20 08:32:00+00:00,231.9803466797,22.68,1.2,22.5,23.5
34,2025-02-20 08:47:00+00:00,136.6528320312,22.8,1.2,22.5,23.5
35,2025-02-20 09:02:00+00:00,167.4052734375,22.893333333333334,1.2,22.5,23.5
36,2025-02-20 09:17:00+00:00,504.0825195312,23.07333333333333,1.2,22.5,23.5
37,2025-02-20 09:32:00+00:00,569.6195068359,23.153333333333332,1.8,22.5,23.5
38,2025-02-20 09:48:00+00:00,547.3237304688,23.233333333333334,1.8,22.5,23.5
39,2025-02-20 10:03:00+00:00,370.6590576172,23.3,1.8,22.5,23.5
40,2025-02-20 10:18:00+00:00,267.1606445312,23.386666666666663,1.8,22.5,23.5
41,2025-02-20 10:33:00+00:00,369.9252319336,23.426666666666666,2.1,22.5,23.5
42,2025-02-20 10:49:00+00:00,443.5174560547,23.42,2.1,22.5,23.5
43,2025-02-20 11:04:00+00:00,293.2612915039,23.413333333333338,2.1,22.0,24.0
44,2025-02-20 11:19:00+00:00,446.8089599609,23.393333333333334,2.1,22.5,23.5
45,2025-02-20 11:34:00+00:00,455.6977539062,23.373333333333335,2.5,22.5,23.5
46,2025-02-20 11:49:00+00:00,281.9537963867,23.346666666666668,2.5,22.5,23.5
47,2025-02-20 12:05:00+00:00,456.6744995117,23.30666666666667,2.5,22.5,23.5
48,2025-02-20 12:20:00+00:00,385.2579345703,23.266666666666666,2.5,22.5,23.5
49,2025-02-20 12:35:00+00:00,236.3796386719,23.226666666666667,2.8,22.0,24.0
50,2025-02-20 12:50:00+00:00,411.3338623047,23.173333333333332,2.8,22.0,24.0
51,2025-02-20 13:05:00+00:00,543.3262329102,23.113333333333333,2.8,22.0,24.0
52,2025-02-20 13:22:00+00:00,375.0416259766,23.053333333333335,2.8,22.0,24.0
53,2025-02-20 13:37:00+00:00,583.9212646484,23.0,2.5,22.0,24.0
54,2025-02-20 13:52:00+00:00,528.5119628906,22.92,2.5,22.0,24.0
55,2025-02-20 14:08:00+00:00,189.9744262695,22.833333333333332,2.5,22.0,24.0
56,2025-02-20 14:23:00+00:00,200.6192016602,22.76,2.5,22.0,24.0
57,2025-02-20 14:38:00+00:00,158.5095214844,22.720000000000002,2.2,22.0,24.0
58,2025-02-20 14:53:00+00:00,58.9547119141,22.66,2.2,22.0,24.0
59,2025-02-20 15:08:00+00:00,41.4987792969,22.606666666666666,2.2,22.0,24.0
60,2025-02-20 15:23:00+00:00,43.5612792969,22.56,2.2,22.0,24.0
