,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux
0,2024-12-19 00:15:00+00:00,3.1588134766,22.0375,8.1,22.0,26.0,4.0802488327
1,2024-12-19 00:31:00+00:00,3.1588134766,22.033333333333335,7.5,22.0,26.0,4.0170702934
2,2024-12-19 00:46:00+00:00,3.1588134766,22.03,7.5,22.0,26.0,4.1204175949
3,2024-12-19 01:01:00+00:00,3.1588134766,22.036363636363635,7.5,22.0,26.0,4.0451893806
4,2024-12-19 01:16:00+00:00,3.1588134766,22.041666666666668,7.5,22.0,26.0,4.0743155479
5,2024-12-19 01:31:00+00:00,3.1588134766,22.04615384615385,7.1,22.0,26.0,4.0491905212
6,2024-12-19 01:46:00+00:00,3.1588134766,22.042857142857144,7.1,22.0,26.0,4.0739736557
7,2024-12-19 02:01:00+00:00,3.1588134766,22.033333333333335,7.1,22.0,26.0,4.1073031425
8,2024-12-19 02:16:00+00:00,3.1588134766,22.046666666666667,7.1,22.0,26.0,4.0952939987
9,2024-12-19 02:31:00+00:00,3.1588134766,22.066666666666666,6.5,22.0,26.0,4.0274486542
10,2024-12-19 02:46:00+00:00,3.1588134766,22.09333333333333,6.5,22.0,26.0,4.0295629501
11,2024-12-19 03:01:00+00:00,3.1588134766,22.106666666666666,6.5,22.0,26.0,4.0267615318
12,2024-12-19 03:16:00+00:00,3.1588134766,22.1,6.5,22.0,26.0,4.0906691551
13,2024-12-19 03:31:00+00:00,3.1588134766,22.1,6.4,22.0,26.0,4.1354517937
14,2024-12-19 03:46:00+00:00,3.1588134766,22.113333333333333,6.4,22.0,26.0,4.0608062744
15,2024-12-19 04:02:00+00:00,3.1588134766,22.139999999999997,6.4,22.0,26.0,4.0458106995
16,2024-12-19 04:17:00+00:00,3.1588134766,22.18,6.4,22.0,26.0,4.1509847641
17,2024-12-19 04:32:00+00:00,3.1588134766,22.226666666666667,6.4,22.0,26.0,4.051967144
18,2024-12-19 04:47:00+00:00,3.1588134766,22.273333333333333,6.4,22.0,26.0,4.0676345825
19,2024-12-19 05:02:00+00:00,3.1588134766,22.32,6.4,23.0,25.0,4.042427063
20,2024-12-19 05:17:00+00:00,3.1588134766,22.37333333333333,6.4,23.0,25.0,3.9185180664
21,2024-12-19 05:32:00+00:00,3.1588134766,22.419999999999998,6.1,23.0,25.0,3.9346373081
22,2024-12-19 05:47:00+00:00,3.1588134766,22.459999999999997,6.1,23.0,25.0,3.9776031971
23,2024-12-19 06:04:00+00:00,3.1588134766,22.5,6.1,23.0,25.0,3.9080889225
24,2024-12-19 06:19:00+00:00,3.1588134766,22.506666666666668,6.1,23.0,25.0,3.9223303795
25,2024-12-19 06:34:00+00:00,3.1588134766,22.533333333333335,6.0,23.0,25.0,3.916629076
26,2024-12-19 06:49:00+00:00,3.1588134766,22.546666666666667,6.0,23.0,25.0,4.057343483
27,2024-12-19 07:04:00+00:00,3.1588134766,22.586666666666662,6.0,23.0,25.0,3.9879434109
28,2024-12-19 07:19:00+00:00,3.1588134766,22.613333333333333,6.0,23.0,25.0,3.9702339172
29,2024-12-19 07:34:00+00:00,3.1588134766,22.62666666666667,5.6,23.0,25.0,3.9723632336
30,2024-12-19 07:49:00+00:00,3.1588134766,22.62666666666667,5.6,23.0,25.0,4.3065748215
31,2024-12-19 08:05:00+00:00,3.1588134766,22.613333333333333,5.6,23.0,25.0,4.6519737244
32,2024-12-19 08:20:00+00:00,3.1588134766,22.60666666666667,5.6,23.0,25.0,5.2381997108
33,2024-12-19 08:35:00+00:00,3.1588134766,22.6,5.6,23.0,25.0,6.7042794228
34,2024-12-19 08:51:00+00:00,3.1588134766,22.59333333333333,5.6,23.0,25.0,10.181646347
35,2024-12-19 09:06:00+00:00,5.1674804688,22.58,5.6,23.0,25.0,13.7832555771
36,2024-12-19 09:22:00+00:00,7.2351074219,22.586666666666666,5.6,23.0,25.0,21.121919632
37,2024-12-19 09:38:00+00:00,13.3936767578,22.6,5.9,23.0,25.0,30.4828147888
38,2024-12-19 09:54:00+00:00,28.3413085938,22.60666666666667,5.9,23.0,25.0,55.0790939331
39,2024-12-19 10:10:00+00:00,26.2603759766,22.62,5.9,23.0,25.0,43.9270706177
40,2024-12-19 10:25:00+00:00,28.3175048828,22.62,5.9,23.0,25.0,56.5212364197
41,2024-12-19 10:40:00+00:00,28.2297363281,22.62,6.3,23.0,25.0,43.8645973206
42,2024-12-19 10:56:00+00:00,28.3325195312,22.62,6.3,23.0,25.0,68.225151062
43,2024-12-19 11:11:00+00:00,47.3535766602,22.626666666666665,6.3,23.0,25.0,95.4463043213
44,2024-12-19 11:26:00+00:00,72.8093261719,22.646666666666665,6.3,23.0,25.0,217.9407196045
45,2024-12-19 11:41:00+00:00,54.3092651367,22.673333333333332,6.3,23.0,25.0,94.1133728027
46,2024-12-19 11:57:00+00:00,65.6664428711,22.706666666666667,6.3,23.0,25.0,169.9595336914
47,2024-12-19 12:12:00+00:00,43.2847900391,22.726666666666667,6.3,23.0,25.0,109.621055603
48,2024-12-19 12:27:00+00:00,49.3754882812,22.733333333333334,6.3,23.0,25.0,91.864364624
49,2024-12-19 12:42:00+00:00,55.7200927734,22.746666666666666,6.2,23.0,25.0,137.7649230957
