,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint
0,2024-12-11 00:14:00+00:00,4.0085449219,22.1125,0.3,22.0,26.0
1,2024-12-11 00:29:00+00:00,4.0085449219,22.1,0.3,22.0,26.0
2,2024-12-11 00:44:00+00:00,4.0085449219,22.09,0.7,22.0,26.0
3,2024-12-11 00:59:00+00:00,4.0085449219,22.081818181818182,0.7,22.0,26.0
4,2024-12-11 01:14:00+00:00,4.0085449219,22.075,0.7,22.0,26.0
5,2024-12-11 01:29:00+00:00,4.0085449219,22.076923076923077,0.7,22.0,26.0
6,2024-12-11 01:44:00+00:00,4.0085449219,22.07857142857143,1.0,22.0,26.0
7,2024-12-11 01:59:00+00:00,4.0085449219,22.086666666666666,1.0,22.0,26.0
8,2024-12-11 02:14:00+00:00,4.0085449219,22.07333333333333,1.0,22.0,26.0
9,2024-12-11 02:29:00+00:00,4.0085449219,22.07333333333333,1.0,22.0,26.0
10,2024-12-11 02:44:00+00:00,4.0085449219,22.066666666666666,1.3,22.0,26.0
11,2024-12-11 02:59:00+00:00,4.0085449219,22.08,1.3,22.0,26.0
12,2024-12-11 03:14:00+00:00,4.0085449219,22.073333333333334,1.3,22.0,26.0
13,2024-12-11 03:29:00+00:00,4.0085449219,22.060000000000002,1.3,22.0,26.0
14,2024-12-11 03:44:00+00:00,4.0085449219,22.073333333333334,1.4,22.0,26.0
15,2024-12-11 03:59:00+00:00,4.0085449219,22.1,1.4,22.0,26.0
16,2024-12-11 04:14:00+00:00,4.0085449219,22.14666666666667,1.4,22.0,26.0
17,2024-12-11 04:29:00+00:00,4.0085449219,22.2,1.4,22.0,26.0
18,2024-12-11 04:44:00+00:00,4.0085449219,22.26,1.2,22.0,26.0
19,2024-12-11 04:59:00+00:00,4.0085449219,22.293333333333337,1.2,22.0,26.0
20,2024-12-11 05:14:00+00:00,4.0085449219,22.313333333333333,1.2,23.0,25.0
21,2024-12-11 05:29:00+00:00,4.0085449219,22.326666666666664,1.2,23.5,24.5
22,2024-12-11 05:44:00+00:00,4.0085449219,22.339999999999996,1.4,23.5,24.5
23,2024-12-11 05:59:00+00:00,4.0085449219,22.360000000000003,1.4,23.5,24.5
24,2024-12-11 06:14:00+00:00,4.0085449219,22.380000000000003,1.4,23.0,25.0
26,2024-12-11 06:44:00+00:00,4.0085449219,22.406666666666663,1.4,23.0,25.0
28,2024-12-11 07:14:00+00:00,4.0085449219,22.453333333333333,1.4,23.0,25.0
29,2024-12-11 07:29:00+00:00,4.0085449219,22.52,1.4,23.0,25.0
30,2024-12-11 07:44:00+00:00,4.0085449219,22.619999999999997,1.7,23.0,25.0
31,2024-12-11 08:00:00+00:00,4.0085449219,22.726666666666667,1.7,23.0,25.0
32,2024-12-11 08:15:00+00:00,4.0085449219,22.84,1.7,23.0,25.0
33,2024-12-11 08:30:00+00:00,4.0085449219,22.919999999999998,2.3,23.0,25.0
34,2024-12-11 08:45:00+00:00,4.0085449219,23.013333333333335,2.3,23.0,25.0
36,2024-12-11 09:16:00+00:00,8.070800781199999,23.106666666666666,2.3,23.5,24.5
37,2024-12-11 09:31:00+00:00,10.1076660156,23.220000000000002,2.6,23.5,24.5
39,2024-12-11 10:01:00+00:00,14.1428222656,23.34,2.6,23.5,24.5
44,2024-12-11 11:16:00+00:00,16.1513671875,23.459999999999997,2.6,23.5,24.5
45,2024-12-11 11:31:00+00:00,16.1513671875,23.586666666666666,2.5,23.5,24.5
46,2024-12-11 11:46:00+00:00,16.1513671875,23.706666666666663,2.5,23.5,24.5
47,2024-12-11 12:02:00+00:00,16.1513671875,23.846666666666668,2.5,23.5,24.5
49,2024-12-11 12:32:00+00:00,14.1171875,23.986666666666668,2.1,23.5,24.5
50,2024-12-11 12:47:00+00:00,14.1171875,24.10666666666667,2.1,23.5,24.5
51,2024-12-11 13:02:00+00:00,14.1171875,24.186666666666667,2.1,23.5,24.5
52,2024-12-11 13:17:00+00:00,10.0408935547,24.24666666666667,2.1,23.5,24.5
53,2024-12-11 13:32:00+00:00,7.9897460938,24.266666666666666,1.7,23.5,24.5
54,2024-12-11 13:47:00+00:00,7.9897460938,24.279999999999998,1.7,23.5,24.5
55,2024-12-11 14:02:00+00:00,5.9700927734,24.30666666666667,1.7,23.5,24.5
56,2024-12-11 14:17:00+00:00,5.9700927734,24.313333333333333,1.7,23.5,24.5
57,2024-12-11 14:32:00+00:00,3.9619140625,24.280000000000005,1.7,23.5,24.5
58,2024-12-11 14:47:00+00:00,3.9619140625,24.25333333333333,1.7,23.5,24.5
59,2024-12-11 15:02:00+00:00,3.9619140625,24.21333333333333,1.7,23.5,24.5
60,2024-12-11 15:17:00+00:00,3.9619140625,24.166666666666668,1.7,23.5,24.5
61,2024-12-11 15:32:00+00:00,3.9619140625,24.10666666666667,1.6,23.5,24.5
62,2024-12-11 15:47:00+00:00,3.9619140625,24.053333333333335,1.6,23.5,24.5
63,2024-12-11 16:02:00+00:00,3.9619140625,23.986666666666668,1.6,22.0,26.0
64,2024-12-11 16:17:00+00:00,3.9619140625,23.92666666666667,1.6,22.0,26.0
65,2024-12-11 16:32:00+00:00,3.9619140625,23.846666666666668,1.8,22.0,26.0
66,2024-12-11 16:47:00+00:00,3.9619140625,23.779999999999998,1.8,22.0,26.0
67,2024-12-11 17:02:00+00:00,3.9619140625,23.69333333333333,1.8,22.0,26.0
68,2024-12-11 17:18:00+00:00,3.9619140625,23.62,1.8,22.0,26.0
69,2024-12-11 17:34:00+00:00,3.9619140625,23.546666666666667,1.9,22.0,26.0
70,2024-12-11 17:49:00+00:00,3.9619140625,23.459999999999997,1.9,22.0,26.0
71,2024-12-11 18:04:00+00:00,3.9619140625,23.37333333333333,1.9,22.0,26.0
72,2024-12-11 18:19:00+00:00,3.9619140625,23.306666666666665,1.9,22.0,26.0
73,2024-12-11 18:34:00+00:00,3.9619140625,23.246666666666666,2.0,22.0,26.0
74,2024-12-11 18:49:00+00:00,3.9619140625,23.2,2.0,22.0,26.0
75,2024-12-11 19:04:00+00:00,3.9619140625,23.166666666666668,2.0,22.0,26.0
76,2024-12-11 19:19:00+00:00,3.9619140625,23.126666666666665,2.0,22.0,26.0
77,2024-12-11 19:34:00+00:00,3.9619140625,23.08,1.9,22.0,26.0
78,2024-12-11 19:49:00+00:00,3.9619140625,23.033333333333335,1.9,22.0,26.0
79,2024-12-11 20:06:00+00:00,3.9619140625,22.993333333333332,1.9,22.0,26.0
80,2024-12-11 20:21:00+00:00,3.9619140625,22.946666666666665,1.9,22.0,26.0
81,2024-12-11 20:36:00+00:00,3.9619140625,22.906666666666663,1.8,22.0,26.0
82,2024-12-11 20:51:00+00:00,3.9619140625,22.866666666666667,1.8,22.0,26.0
83,2024-12-11 21:06:00+00:00,3.9619140625,22.826666666666664,1.8,22.0,26.0
84,2024-12-11 21:21:00+00:00,3.9619140625,22.78666666666667,1.8,22.0,26.0
85,2024-12-11 21:36:00+00:00,3.9619140625,22.753333333333334,1.7,22.0,26.0
86,2024-12-11 21:51:00+00:00,3.9619140625,22.72666666666667,1.7,22.0,26.0
87,2024-12-11 22:06:00+00:00,3.9619140625,22.706666666666667,1.7,22.0,26.0
88,2024-12-11 22:21:00+00:00,3.9619140625,22.692857142857143,1.7,22.0,26.0
89,2024-12-11 22:36:00+00:00,3.9619140625,22.676923076923078,1.6,22.0,26.0
90,2024-12-11 22:51:00+00:00,3.9619140625,22.658333333333335,1.6,22.0,26.0
91,2024-12-11 23:07:00+00:00,3.9619140625,22.645454545454548,1.6,22.0,26.0
92,2024-12-11 23:22:00+00:00,3.9619140625,22.64,1.6,22.0,26.0
93,2024-12-11 23:37:00+00:00,3.9619140625,22.633333333333336,1.4,22.0,26.0
94,2024-12-11 23:52:00+00:00,3.9619140625,22.6,1.4,22.0,26.0
