,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-04-06 00:00:00+00:00,4.2906494141,26.1,-0.7,19.5,23.5,4.0647735596,0.5568981171,0.0,0.0
1,2025-04-06 00:01:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0416936874,0.5568981171,0.0,0.0
2,2025-04-06 00:02:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0127186775,0.5568981171,0.0,0.0
3,2025-04-06 00:03:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0022053719,0.5568981171,0.0,0.0
4,2025-04-06 00:04:00+00:00,4.2906494141,25.7,-0.7,19.5,23.5,4.0328745842,0.5568981171,0.0,0.0
5,2025-04-06 00:05:00+00:00,4.2906494141,25.7,-0.7,19.5,23.5,4.127726078,0.5568981171,0.0,0.0
6,2025-04-06 00:06:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0900182724,0.5568981171,0.0,0.0
7,2025-04-06 00:07:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0515770912,0.5568981171,0.0,0.0
8,2025-04-06 00:08:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0197024345,0.5568981171,0.0,0.0
9,2025-04-06 00:09:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,3.995695591,0.5568981171,0.0,0.0
10,2025-04-06 00:10:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0347342491,0.5568981171,0.0,0.0
11,2025-04-06 00:11:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0509471893,0.5568981171,0.0,0.0
12,2025-04-06 00:12:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0315403938,0.5568981171,0.0,0.0
13,2025-04-06 00:13:00+00:00,4.2906494141,25.7,-0.7,19.5,23.5,4.0174002647,0.5568981171,0.0,0.0
14,2025-04-06 00:14:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0643439293,0.5568981171,0.0,0.0
15,2025-04-06 00:15:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0873456001,0.5568981171,0.0,0.0
16,2025-04-06 00:16:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0914282799,0.5568981171,0.0,0.0
17,2025-04-06 00:17:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0458288193,0.5568981171,0.0,0.0
18,2025-04-06 00:18:00+00:00,4.2906494141,26.0,-0.7,19.5,23.5,4.02186203,0.5568981171,0.0,0.0
19,2025-04-06 00:19:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0245041847,0.5568981171,0.0,0.0
20,2025-04-06 00:20:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,3.9938509464,0.5568981171,0.0,0.0
21,2025-04-06 00:21:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0601272583,0.5568981171,0.0,0.0
22,2025-04-06 00:22:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0511083603,0.5568981171,0.0,0.0
23,2025-04-06 00:23:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0112428665,0.5568981171,0.0,0.0
24,2025-04-06 00:24:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,3.9999337196,0.5568981171,0.0,0.0
25,2025-04-06 00:25:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,3.9938104153,0.5568981171,0.0,0.0
26,2025-04-06 00:26:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0052466393,0.5568981171,0.0,0.0
27,2025-04-06 00:27:00+00:00,4.2906494141,25.9,-0.7,19.5,23.5,4.0712985992,0.5568981171,0.0,0.0
28,2025-04-06 00:28:00+00:00,4.2906494141,25.8,-0.7,19.5,23.5,4.0449795723,0.5568981171,0.0,0.0
29,2025-04-06 00:30:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0021338463,0.5568981171,0.0,0.0
30,2025-04-06 00:31:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0296173096,0.5568981171,0.0,0.0
31,2025-04-06 00:32:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0705742836,0.5568981171,0.0,0.0
32,2025-04-06 00:33:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.1132159233,0.5568981171,0.0,0.0
33,2025-04-06 00:34:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0761446953,0.5568981171,0.0,0.0
34,2025-04-06 00:35:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0222177505,0.5568981171,0.0,0.0
35,2025-04-06 00:36:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0457406044,0.5568981171,0.0,0.0
36,2025-04-06 00:37:00+00:00,4.2906494141,26.0,-1.0,19.5,23.5,4.0387530327,0.5568981171,0.0,0.0
37,2025-04-06 00:38:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.1042699814,0.5568981171,0.0,0.0
38,2025-04-06 00:39:00+00:00,4.2906494141,26.0,-1.0,19.5,23.5,4.0573701859,0.5568981171,0.0,0.0
39,2025-04-06 00:40:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.031624794,0.5568981171,0.0,0.0
40,2025-04-06 00:41:00+00:00,4.2906494141,26.1,-1.0,19.5,23.5,3.996434927,0.5568981171,0.0,0.0
41,2025-04-06 00:42:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,3.9994602203,0.5568981171,0.0,0.0
42,2025-04-06 00:43:00+00:00,4.2906494141,26.0,-1.0,19.5,23.5,4.0210766792,0.5568981171,0.0,0.0
43,2025-04-06 00:44:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0432252884,0.5568981171,0.0,0.0
44,2025-04-06 00:45:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0123744011,0.5568981171,0.0,0.0
45,2025-04-06 00:46:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0146164894,0.5568981171,0.0,0.0
46,2025-04-06 00:47:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0690364838,0.5568981171,0.0,0.0
47,2025-04-06 00:48:00+00:00,4.2906494141,26.0,-1.0,19.5,23.5,4.0862731934,0.5568981171,0.0,0.0
48,2025-04-06 00:49:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0434904099,0.5568981171,0.0,0.0
49,2025-04-06 00:50:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0097351074,0.5568981171,0.0,0.0
50,2025-04-06 00:51:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0057926178,0.5568981171,0.0,0.0
51,2025-04-06 00:52:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,3.9882180691,0.5568981171,0.0,0.0
52,2025-04-06 00:53:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0152401924,0.5568981171,0.0,0.0
53,2025-04-06 00:54:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0662035942,0.5568981171,0.0,0.0
54,2025-04-06 00:55:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0551538467,0.5568981171,0.0,0.0
55,2025-04-06 00:56:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0018835068,0.5568981171,0.0,0.0
56,2025-04-06 00:58:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0230121613,0.5568981171,0.0,0.0
57,2025-04-06 00:59:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0630373955,0.5568981171,0.0,0.0
58,2025-04-06 01:00:00+00:00,4.2906494141,25.7,-1.0,19.5,23.5,4.0652446747,0.5568981171,0.0,0.0
59,2025-04-06 01:01:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0297999382,0.5568981171,0.0,0.0
60,2025-04-06 01:02:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0160732269,0.5568981171,0.0,0.0
61,2025-04-06 01:03:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0138378143,0.5568981171,0.0,0.0
62,2025-04-06 01:04:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0330443382,0.5568981171,0.0,0.0
63,2025-04-06 01:05:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.018099308,0.5568981171,0.0,0.0
64,2025-04-06 01:06:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0324254036,0.5568981171,0.0,0.0
65,2025-04-06 01:07:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0154104233,0.5568981171,0.0,0.0
66,2025-04-06 01:08:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0190110207,0.5568981171,0.0,0.0
67,2025-04-06 01:09:00+00:00,4.2906494141,25.8,-1.0,19.5,23.5,4.0148038864,0.5568981171,0.0,0.0
68,2025-04-06 01:10:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0686707497,0.5568981171,0.0,0.0
69,2025-04-06 01:11:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0833334923,0.5568981171,0.0,0.0
70,2025-04-06 01:12:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0754003525,0.5568981171,0.0,0.0
71,2025-04-06 01:13:00+00:00,4.2906494141,25.9,-1.0,19.5,23.5,4.0444893837,0.5568981171,0.0,0.0
