,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-02-16 00:00:00+00:00,3.8187255859,21.6,-5.3,22.0,24.0,4.0108046532,2.6441364288,100.0,0.0
1,2025-02-16 00:01:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,3.9779195786,2.6441364288,100.0,0.0
2,2025-02-16 00:02:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,3.9720673561,2.6441364288,100.0,0.0
3,2025-02-16 00:03:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,4.0034842491,2.6441364288,100.0,0.0
4,2025-02-16 00:04:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,4.0048274994,2.6441364288,100.0,0.0
5,2025-02-16 00:05:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,4.0003876686,2.6441364288,100.0,0.0
6,2025-02-16 00:06:00+00:00,3.8187255859,21.6,-5.3,22.0,24.0,3.9827394485,2.6441364288,100.0,0.0
7,2025-02-16 00:07:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9762415886,2.6441364288,99.7500076294,0.0
8,2025-02-16 00:08:00+00:00,3.8187255859,21.6,-5.3,22.0,24.0,3.9779679775,2.6441364288,100.0,0.0
9,2025-02-16 00:09:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,4.0070314407,2.6441364288,100.0,0.0
10,2025-02-16 00:10:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,4.0152444839,2.6441364288,100.0,0.0
11,2025-02-16 00:11:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,3.9979412556,2.6441364288,99.9683532715,0.0
12,2025-02-16 00:12:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,3.9577155113,2.6441364288,100.0,0.0
13,2025-02-16 00:13:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9408986568,2.6441364288,100.0,0.0
14,2025-02-16 00:14:00+00:00,3.8187255859,21.6,-5.3,22.0,24.0,3.9400680065,2.6441364288,100.0,0.0
15,2025-02-16 00:15:00+00:00,3.8187255859,21.7,-5.3,22.0,24.0,3.9720451832,2.6441364288,99.5283432007,0.0
16,2025-02-16 00:16:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,4.0118846893,2.6441364288,100.0,0.0
17,2025-02-16 00:17:00+00:00,3.8187255859,21.9,-5.3,22.0,24.0,3.9712929726,2.6441364288,100.0,0.0
18,2025-02-16 00:18:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9602482319,2.6441364288,100.0,0.0
19,2025-02-16 00:19:00+00:00,3.8187255859,21.9,-5.3,22.0,24.0,4.0078454018,2.6441364288,100.0,0.0
20,2025-02-16 00:20:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,4.0235590935,2.6441364288,100.0,0.0
21,2025-02-16 00:21:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9965829849,2.6441364288,100.0,0.0
22,2025-02-16 00:22:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9775679111,2.6441364288,100.0,0.0
23,2025-02-16 00:24:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9698269367,2.6441364288,100.0,0.0
24,2025-02-16 00:25:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,4.0016608238,2.6441364288,100.0,0.0
25,2025-02-16 00:26:00+00:00,3.8187255859,21.9,-5.3,22.0,24.0,4.0135860443,2.6441364288,99.9083328247,0.0
26,2025-02-16 00:27:00+00:00,3.8187255859,21.8,-5.3,22.0,24.0,3.9840662479,2.6441364288,100.0,0.0
27,2025-02-16 00:28:00+00:00,3.8187255859,21.9,-5.3,22.0,24.0,3.9617552757,2.6441364288,100.0,0.0
28,2025-02-16 00:29:00+00:00,3.8187255859,21.9,-5.3,22.0,24.0,3.9724533558,2.6441364288,100.0,0.0
