,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-02-03 00:00:00+00:00,2.7875976562,22.1,1.0,22.0,26.0,4.1585617065000005,1.7078170776,0.0,0.0
1,2025-02-03 00:01:00+00:00,2.7875976562,22.1,1.0,22.0,26.0,4.0961537361,1.7078170776,0.0,0.0
2,2025-02-03 00:02:00+00:00,2.7875976562,22.1,1.0,22.0,26.0,4.0725259781,1.7078170776,0.0,0.0
3,2025-02-03 00:03:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0367951393,1.7078170776,0.0,0.0
4,2025-02-03 00:04:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0575876236,1.7078170776,0.0,0.0
5,2025-02-03 00:05:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0783252716,1.7078170776,0.0,0.0
6,2025-02-03 00:06:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0963115692,1.7078170776,5.1016669273,0.0
7,2025-02-03 00:07:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0588726997,1.7078170776,0.0,0.0
8,2025-02-03 00:08:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0354137421,1.7078170776,0.0,0.0
9,2025-02-03 00:09:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0951123238000005,1.7078170776,0.0,0.0
10,2025-02-03 00:10:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0830154419,1.7078170776,10.1500024796,0.0
11,2025-02-03 00:11:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0813131332,1.7078170776,2.4266662598,0.0
12,2025-02-03 00:12:00+00:00,2.7875976562,21.8,1.0,22.0,26.0,4.0369648933,1.7078170776,4.8466658592,0.0
13,2025-02-03 00:13:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0159769058,1.7078170776,24.4466495514,0.0
14,2025-02-03 00:14:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0176506042,1.7078170776,4.8533329964,0.0
15,2025-02-03 00:15:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.041946888,1.7078170776,0.0,0.0
16,2025-02-03 00:16:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.045006752,1.7078170776,1.7500003576,0.0
17,2025-02-03 00:17:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0387153625,1.7078170776,0.0,0.0
18,2025-02-03 00:18:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0210194588,1.7078170776,7.4433369637,0.0
19,2025-02-03 00:19:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.020591259,1.7078170776,0.0,0.0
20,2025-02-03 00:20:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0574021339,1.7078170776,19.2500114441,0.0
21,2025-02-03 00:21:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.1576581001,1.7078170776,40.9167327881,0.0
22,2025-02-03 00:22:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.1803383827,1.7078170776,60.6600990295,0.0
23,2025-02-03 00:23:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.1156721115,1.7078170776,79.9234008789,0.0
24,2025-02-03 00:24:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0786719322,1.7078170776,99.2900390625,0.0
25,2025-02-03 00:25:00+00:00,2.7875976562,22.0,1.0,22.0,26.0,4.0818791389,1.7078170776,100.0,0.0
26,2025-02-03 00:26:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0980768204,1.7078170776,100.0,0.0
27,2025-02-03 00:27:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0610489845,1.7078170776,9.4500017166,0.0
28,2025-02-03 00:28:00+00:00,2.7875976562,21.8,1.0,22.0,26.0,4.0432391167,1.7078170776,30.006685257,0.0
29,2025-02-03 00:29:00+00:00,2.7875976562,21.9,1.0,22.0,26.0,4.0316472054,1.7078170776,50.1099395752,0.0
30,2025-02-03 00:30:00+00:00,2.7875976562,21.9,0.9,22.0,26.0,4.0750694275,1.7078170776,7.0000004768,0.0
31,2025-02-03 00:31:00+00:00,2.7875976562,21.9,0.9,22.0,26.0,4.0978274345,1.7078170776,0.0,0.0
32,2025-02-03 00:32:00+00:00,2.7875976562,22.0,0.9,22.0,26.0,4.1322827339,1.7078170776,20.4399986267,0.0
33,2025-02-03 00:33:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.0972232819,1.7078170776,0.0,0.0
34,2025-02-03 00:34:00+00:00,2.7875976562,22.0,0.9,22.0,26.0,4.050757885,1.7078170776,16.5666618347,0.0
35,2025-02-03 00:35:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.0501928329,1.7078170776,0.0,0.0
36,2025-02-03 00:36:00+00:00,2.7875976562,21.9,0.9,22.0,26.0,4.0480008125,1.7078170776,4.7433342934,0.0
37,2025-02-03 00:37:00+00:00,2.7875976562,22.0,0.9,22.0,26.0,4.1009407043,1.7078170776,23.9616470337,0.0
38,2025-02-03 00:38:00+00:00,2.7875976562,22.0,0.9,22.0,26.0,4.0648040771,1.7078170776,9.04500103,0.0
39,2025-02-03 00:39:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.040350914,1.7078170776,0.0,0.0
40,2025-02-03 00:40:00+00:00,2.7875976562,22.0,0.9,22.0,26.0,4.0340929031,1.7078170776,0.0,0.0
41,2025-02-03 00:41:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.123404026,1.7078170776,0.0,0.0
42,2025-02-03 00:42:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.0856490135,1.7078170776,0.0,0.0
43,2025-02-03 00:43:00+00:00,2.7875976562,22.2,0.9,22.0,26.0,4.0641283989,2.7098579407,0.0,0.0
44,2025-02-03 00:44:00+00:00,2.7875976562,22.3,0.9,22.0,26.0,4.0322751999,2.7098579407,0.0,0.0
45,2025-02-03 00:45:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.0182609558,2.7098579407,0.0,0.0
46,2025-02-03 00:46:00+00:00,2.7875976562,22.0,0.9,22.0,26.0,4.0644512177,2.7098579407,0.0,0.0
47,2025-02-03 00:47:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.076816082,2.7098579407,0.0,0.0
48,2025-02-03 00:48:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.0821681023,2.7098579407,0.0,0.0
49,2025-02-03 00:49:00+00:00,2.7875976562,22.1,0.9,22.0,26.0,4.062359333,2.7098579407,0.0,0.0
