,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-01-17 00:00:00+00:00,2.8439941406,22.0,4.3,22.0,26.0,4.0755472183,3.2172679901,0.0,0.0
1,2025-01-17 00:01:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.1005840302,3.2172679901,0.0,0.0
2,2025-01-17 00:03:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.042848587,3.2172679901,0.0,0.0
3,2025-01-17 00:04:00+00:00,2.8439941406,22.0,4.3,22.0,26.0,4.0129628181,3.2172679901,0.0,0.0
4,2025-01-17 00:05:00+00:00,2.8439941406,22.2,4.3,22.0,26.0,4.0158615112,3.2172679901,0.0,0.0
5,2025-01-17 00:06:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.0531492233,3.2172679901,0.0,0.0
6,2025-01-17 00:07:00+00:00,2.8439941406,22.3,4.3,22.0,26.0,4.0904016495,3.2172679901,0.0,0.0
7,2025-01-17 00:08:00+00:00,2.8439941406,22.3,4.3,22.0,26.0,4.074865818,3.2172679901,0.0,0.0
8,2025-01-17 00:09:00+00:00,2.8439941406,22.3,4.3,22.0,26.0,4.0512337685,3.2172679901,0.0,0.0
9,2025-01-17 00:10:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.0549020767,3.2172679901,0.0,0.0
10,2025-01-17 00:11:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.0819554329,3.2172679901,0.0,0.0
11,2025-01-17 00:12:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.1048765182,3.2172679901,0.0,0.0
12,2025-01-17 00:13:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.0499277115,3.2172679901,0.0,0.0
13,2025-01-17 00:14:00+00:00,2.8439941406,22.1,4.3,22.0,26.0,4.0273275375,3.2172679901,0.0,0.0
14,2025-01-17 00:15:00+00:00,2.8439941406,22.2,4.3,22.0,26.0,4.0190587044,3.2172679901,0.0,0.0
15,2025-01-17 00:16:00+00:00,2.8439941406,22.3,4.3,22.0,26.0,4.0663771629,3.2172679901,0.0,0.0
16,2025-01-17 00:17:00+00:00,2.8439941406,22.2,4.3,22.0,26.0,4.084769249,3.2172679901,0.0,0.0
