,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-03-17 00:00:00+00:00,3.6579589844,22.6,0.0,21.0,25.0,4.0809063911,4.6225290298,0.0,0.0
1,2025-03-17 00:01:00+00:00,3.6579589844,22.7,0.0,21.0,25.0,4.060233593,4.6225290298,0.0,0.0
2,2025-03-17 00:02:00+00:00,3.6579589844,22.8,0.0,21.0,25.0,4.0537042618,4.6225290298,0.0,0.0
3,2025-03-17 00:03:00+00:00,3.6579589844,22.6,0.0,21.0,25.0,4.031106472,4.6225290298,0.0,0.0
4,2025-03-17 00:04:00+00:00,3.6579589844,22.7,0.0,21.0,25.0,4.0688958168,4.6225290298,0.0,0.0
5,2025-03-17 00:05:00+00:00,3.6579589844,22.6,0.0,21.0,25.0,4.0863156319,4.6225290298,0.0,0.0
6,2025-03-17 00:06:00+00:00,3.6579589844,22.6,0.0,21.0,25.0,4.0766096115,4.6225290298,0.0,0.0
7,2025-03-17 00:07:00+00:00,3.6579589844,22.9,0.0,21.0,25.0,4.1030716896,4.6225290298,0.0,0.0
8,2025-03-17 00:08:00+00:00,3.6579589844,22.9,0.0,21.0,25.0,4.0628256798,4.6225290298,0.0,0.0
9,2025-03-17 00:09:00+00:00,3.6579589844,23.0,0.0,21.0,25.0,4.0108108521,4.6225290298,0.0,0.0
10,2025-03-17 00:10:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0328512192,4.6225290298,0.0,0.0
11,2025-03-17 00:11:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.0820884705,4.6225290298,0.0,0.0
12,2025-03-17 00:12:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0530815125,4.6225290298,0.0,0.0
13,2025-03-17 00:13:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0497522354,4.6225290298,0.0,0.0
14,2025-03-17 00:14:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0320878029,4.6225290298,0.0,0.0
15,2025-03-17 00:15:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0722503662,4.6225290298,0.0,0.0
16,2025-03-17 00:16:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.1140704155,4.6225290298,0.0,0.0
17,2025-03-17 00:17:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0830125809,4.6225290298,0.0,0.0
18,2025-03-17 00:18:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0486593246,4.6225290298,0.0,0.0
19,2025-03-17 00:19:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0225052834,4.6225290298,0.0,0.0
20,2025-03-17 00:20:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.0365381241,4.6225290298,0.0,0.0
21,2025-03-17 00:21:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.067009449,4.6225290298,0.0,0.0
22,2025-03-17 00:22:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.108150959,4.6225290298,0.0,0.0
23,2025-03-17 00:23:00+00:00,3.6579589844,23.1,0.0,21.0,25.0,4.0708670616,4.6225290298,0.0,0.0
24,2025-03-17 00:24:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.0595707893,4.6225290298,0.0,0.0
25,2025-03-17 00:25:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.0405912399,4.6225290298,0.0,0.0
26,2025-03-17 00:26:00+00:00,3.6579589844,23.2,0.0,21.0,25.0,4.0642914772,4.6225290298,0.0,0.0
27,2025-03-17 00:27:00+00:00,3.6579589844,23.0,0.0,21.0,25.0,4.0933146477,3.5827789307,0.0,0.0
28,2025-03-17 00:28:00+00:00,3.6579589844,23.0,0.0,21.0,25.0,4.0733075142,3.5827789307,0.0,0.0
29,2025-03-17 00:29:00+00:00,3.6579589844,23.0,0.0,21.0,25.0,4.0428767204,3.5827789307,0.0,0.0
30,2025-03-17 00:30:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0156130791,3.5827789307,0.0,0.0
31,2025-03-17 00:31:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0494923592,3.5827789307,0.0,0.0
32,2025-03-17 00:32:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.113298893,2.5667514801,0.0,0.0
33,2025-03-17 00:33:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.0735411644,2.5667514801,0.0,0.0
34,2025-03-17 00:34:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.0588703156,2.5667514801,0.0,0.0
35,2025-03-17 00:35:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0336279869,2.5667514801,0.0,0.0
36,2025-03-17 00:36:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0595774651,2.5667514801,0.0,0.0
37,2025-03-17 00:37:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0918035507,2.5667514801,0.0,0.0
38,2025-03-17 00:38:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.1001152992,2.5667514801,0.0,0.0
39,2025-03-17 00:39:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0595445633,2.5667514801,0.0,0.0
40,2025-03-17 00:40:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0169305801,2.5667514801,0.0,0.0
41,2025-03-17 00:41:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.0052757263,2.5667514801,0.0,0.0
42,2025-03-17 00:42:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0367593765,2.5667514801,0.0,0.0
43,2025-03-17 00:43:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.1363224983,1.5575675964,0.0,0.0
44,2025-03-17 00:44:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0714597702,1.5575675964,0.0,0.0
45,2025-03-17 00:45:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0613617897,1.5575675964,0.0,0.0
46,2025-03-17 00:46:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.0601663589,1.5575675964,0.0,0.0
47,2025-03-17 00:47:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0857281685,1.5575675964,0.0,0.0
48,2025-03-17 00:48:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0942997932,1.5575675964,0.0,0.0
49,2025-03-17 00:49:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0737905502,1.5575675964,0.0,0.0
50,2025-03-17 00:50:00+00:00,3.6579589844,23.2,-0.6,21.0,25.0,4.0530800819,1.5575675964,0.0,0.0
51,2025-03-17 00:51:00+00:00,3.6579589844,23.1,-0.6,21.0,25.0,4.0501785278,1.5575675964,0.0,0.0
52,2025-03-17 00:52:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.074988842,1.5575675964,0.0,0.0
53,2025-03-17 00:53:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0969643593,1.5575675964,0.0,0.0
54,2025-03-17 00:54:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0704460144,1.5575675964,0.0,0.0
55,2025-03-17 00:55:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0522727966,1.5575675964,0.0,0.0
56,2025-03-17 00:56:00+00:00,3.6579589844,23.1,-0.6,21.0,25.0,4.0149111748,2.5578136444,0.0,0.0
57,2025-03-17 00:57:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0131397247,2.5578136444,0.0,0.0
58,2025-03-17 00:58:00+00:00,3.6579589844,23.1,-0.6,21.0,25.0,4.0627307892,2.5578136444,0.0,0.0
59,2025-03-17 00:59:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0460720062,2.5578136444,0.0,0.0
60,2025-03-17 01:00:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0463576317,2.5578136444,0.0,0.0
61,2025-03-17 01:01:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.039545536,2.5578136444,0.0,0.0
62,2025-03-17 01:02:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0318050385,2.5578136444,0.0,0.0
63,2025-03-17 01:03:00+00:00,3.6579589844,23.2,-0.6,21.0,25.0,4.0616693497,2.5578136444,0.0,0.0
64,2025-03-17 01:04:00+00:00,3.6579589844,23.1,-0.6,21.0,25.0,4.0298900604,2.5578136444,0.0,0.0
65,2025-03-17 01:05:00+00:00,3.6579589844,23.2,-0.6,21.0,25.0,4.0186057091,2.5578136444,0.0,0.0
66,2025-03-17 01:06:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.0121760368,2.5578136444,0.0,0.0
67,2025-03-17 01:07:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0386567116,2.5578136444,0.0,0.0
68,2025-03-17 01:08:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.0778427124,2.5578136444,0.0,0.0
69,2025-03-17 01:09:00+00:00,3.6579589844,22.9,-0.6,21.0,25.0,4.0983581543,2.5578136444,0.0,0.0
70,2025-03-17 01:10:00+00:00,3.6579589844,23.0,-0.6,21.0,25.0,4.1118898392,2.5578136444,0.0,0.0
71,2025-03-17 01:11:00+00:00,3.6579589844,23.1,-0.6,21.0,25.0,4.0643820763,2.5578136444,0.0,0.0
