,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-03-23 00:00:00+00:00,4.3559570312,22.9,5.4,21.0,25.0,4.0574011803,4.1625757217,0.0,0.0
1,2025-03-23 00:02:00+00:00,4.3559570312,23.0,5.4,21.0,25.0,4.0536494255,4.1625757217,0.0,0.0
2,2025-03-23 00:04:00+00:00,4.3559570312,22.9,5.4,21.0,25.0,4.0136818886,4.1625757217,0.0,0.0
3,2025-03-23 00:05:00+00:00,4.3559570312,22.8,5.4,21.0,25.0,4.0237164497,4.1625757217,0.0,0.0
4,2025-03-23 00:06:00+00:00,4.3559570312,22.8,5.4,21.0,25.0,4.0778217316,4.1625757217,0.0,0.0
5,2025-03-23 00:07:00+00:00,4.3559570312,22.9,5.4,21.0,25.0,4.0580086708,4.1625757217,0.0,0.0
6,2025-03-23 00:08:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.028339386,4.1625757217,0.0,0.0
7,2025-03-23 00:09:00+00:00,4.3559570312,22.9,5.4,21.0,25.0,4.0046515465,4.1625757217,0.0,0.0
8,2025-03-23 00:10:00+00:00,4.3559570312,22.6,5.4,21.0,25.0,4.0108442307,4.1625757217,0.0,0.0
9,2025-03-23 00:11:00+00:00,4.3559570312,22.8,5.4,21.0,25.0,4.0302629471,4.1625757217,0.0,0.0
10,2025-03-23 00:12:00+00:00,4.3559570312,22.8,5.4,21.0,25.0,4.0652651787,4.1625757217,0.0,0.0
11,2025-03-23 00:13:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0639686584,4.1625757217,0.0,0.0
12,2025-03-23 00:14:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0377020836,4.1625757217,0.0,0.0
13,2025-03-23 00:15:00+00:00,4.3559570312,22.6,5.4,21.0,25.0,4.0198569298,4.1625757217,0.0,0.0
14,2025-03-23 00:16:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0141172409,4.1625757217,0.0,0.0
15,2025-03-23 00:17:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.107656002,4.1625757217,0.0,0.0
16,2025-03-23 00:18:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0743789673,4.1625757217,0.0,0.0
17,2025-03-23 00:19:00+00:00,4.3559570312,22.8,5.4,21.0,25.0,4.0480284691,4.1625757217,0.0,0.0
18,2025-03-23 00:20:00+00:00,4.3559570312,22.6,5.4,21.0,25.0,4.0387935638,4.1625757217,0.0,0.0
19,2025-03-23 00:21:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0768461227,4.1625757217,0.0,0.0
20,2025-03-23 00:22:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0771546364,4.1625757217,0.0,0.0
21,2025-03-23 00:23:00+00:00,4.3559570312,22.6,5.4,21.0,25.0,4.1064782143,4.1625757217,0.0,0.0
22,2025-03-23 00:24:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0473513603,4.1625757217,0.0,0.0
23,2025-03-23 00:25:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0237112045,4.1625757217,0.0,0.0
24,2025-03-23 00:26:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0353355408,4.1625757217,0.0,0.0
25,2025-03-23 00:27:00+00:00,4.3559570312,22.8,5.4,21.0,25.0,4.064412117,4.1625757217,0.0,0.0
26,2025-03-23 00:28:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0506052971,4.1625757217,0.0,0.0
27,2025-03-23 00:29:00+00:00,4.3559570312,22.7,5.4,21.0,25.0,4.0462093353,4.1625757217,0.0,0.0
28,2025-03-23 00:30:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0207195282,4.1625757217,0.0,0.0
29,2025-03-23 00:31:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0007853508,4.1625757217,0.0,0.0
30,2025-03-23 00:33:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0681066513,4.1625757217,0.0,0.0
31,2025-03-23 00:34:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0486063957,4.1625757217,0.0,0.0
32,2025-03-23 00:35:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0125498772,4.1625757217,0.0,0.0
33,2025-03-23 00:36:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0031433105,4.1625757217,0.0,0.0
34,2025-03-23 00:37:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0145893097,4.1625757217,0.0,0.0
35,2025-03-23 00:38:00+00:00,4.3559570312,22.9,5.2,21.0,25.0,4.0555233955,4.1625757217,0.0,0.0
36,2025-03-23 00:39:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0575819016,4.1625757217,0.0,0.0
37,2025-03-23 00:40:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0371022224,4.1625757217,0.0,0.0
38,2025-03-23 00:41:00+00:00,4.3559570312,22.9,5.2,21.0,25.0,4.0170593262,4.1625757217,0.0,0.0
39,2025-03-23 00:42:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0109539032,4.1625757217,0.0,0.0
40,2025-03-23 00:43:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0375332832,4.1625757217,0.0,0.0
41,2025-03-23 00:44:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.025601387,4.1625757217,0.0,0.0
42,2025-03-23 00:45:00+00:00,4.3559570312,22.9,5.2,21.0,25.0,4.0213227272,4.1625757217,0.0,0.0
43,2025-03-23 00:46:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0126924515,4.1625757217,0.0,0.0
44,2025-03-23 00:47:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,3.9984755516,4.1625757217,0.0,0.0
45,2025-03-23 00:48:00+00:00,4.3559570312,22.9,5.2,21.0,25.0,4.0007863045,4.1625757217,0.0,0.0
46,2025-03-23 00:49:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0638804436,4.1625757217,0.0,0.0
47,2025-03-23 00:51:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0531811714,3.1292381287,0.0,0.0
48,2025-03-23 00:52:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0239405632,3.1292381287,0.0,0.0
49,2025-03-23 00:53:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.032140255,3.1292381287,0.0,0.0
50,2025-03-23 00:54:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0423550606,3.1292381287,0.0,0.0
51,2025-03-23 00:55:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,4.0543913841,3.1292381287,0.0,0.0
52,2025-03-23 00:56:00+00:00,4.3559570312,22.8,5.2,21.0,25.0,4.0403184891,3.1292381287,0.0,0.0
53,2025-03-23 00:57:00+00:00,4.3559570312,22.7,5.2,21.0,25.0,3.9997770786,3.1292381287,0.0,0.0
