,time,solar_watt,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,lux,wind,heater_valve,ventilation_supply_damper
0,2025-04-25 00:00:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0461320877,2.02044487,0.0,0.0
1,2025-04-25 00:02:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0522136688,1.0143909454,0.0,0.0
2,2025-04-25 00:03:00+00:00,3.2416992188,22.6,5.6,19.5,23.5,4.0283703804,1.0143909454,0.0,0.0
3,2025-04-25 00:04:00+00:00,3.2416992188,22.8,5.6,19.5,23.5,4.0182948112,1.0143909454,0.0,0.0
4,2025-04-25 00:05:00+00:00,3.2416992188,22.8,5.6,19.5,23.5,4.0388088226,1.0143909454,0.0,0.0
5,2025-04-25 00:06:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0257487297,1.0143909454,0.0,0.0
6,2025-04-25 00:07:00+00:00,3.2416992188,22.6,5.6,19.5,23.5,4.0336871147,1.0143909454,0.0,0.0
7,2025-04-25 00:08:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0154976845,1.0143909454,0.0,0.0
8,2025-04-25 00:09:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0194940567,1.0143909454,0.0,0.0
9,2025-04-25 00:10:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0753931999,1.0143909454,0.0,0.0
10,2025-04-25 00:11:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0757060051,1.0143909454,0.0,0.0
11,2025-04-25 00:12:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0888929367,1.0143909454,0.0,0.0
12,2025-04-25 00:13:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0653386116,1.0143909454,0.0,0.0
13,2025-04-25 00:14:00+00:00,3.2416992188,22.9,5.6,19.5,23.5,4.0551195145,1.0143909454,0.0,0.0
14,2025-04-25 00:15:00+00:00,3.2416992188,22.8,5.6,19.5,23.5,4.0706849098,1.0143909454,0.0,0.0
15,2025-04-25 00:16:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0827145576,1.0143909454,0.0,0.0
16,2025-04-25 00:17:00+00:00,3.2416992188,22.6,5.6,19.5,23.5,4.0937895775,1.0143909454,0.0,0.0
17,2025-04-25 00:18:00+00:00,3.2416992188,22.6,5.6,19.5,23.5,4.0666923523,1.0143909454,0.0,0.0
18,2025-04-25 00:19:00+00:00,3.2416992188,22.8,5.6,19.5,23.5,4.0439329147,1.0143909454,0.0,0.0
19,2025-04-25 00:20:00+00:00,3.2416992188,22.6,5.6,19.5,23.5,4.0320773125,1.0143909454,0.0,0.0
20,2025-04-25 00:21:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0919823647,1.0143909454,0.0,0.0
21,2025-04-25 00:22:00+00:00,3.2416992188,22.7,5.6,19.5,23.5,4.0927743912,1.0143909454,0.0,0.0
